X,Y:Acc_TX-Body1-Model1(m/s^2),Y:Acc_TY-Body1-Model1(m/s^2),Y:Acc_TZ-Body1-Model1(m/s^2)
0,0,-3.1104878,0
0.001013,-2.98E-05,-3.1104878,0
0.002037,-0.000120437,-3.1104878,0
0.003061,-0.00027196,-3.1104878,0
0.004085,-0.000484353,-3.1104878,0
0.005109,-0.000757618,-3.1104877,0
0.006133,-0.001091753,-3.1104877,0
0.007157,-0.001486758,-3.1104876,0
0.008181,-0.001942634,-3.1104874,0
0.009205,-0.002459381,-3.1104871,0
0.010229,-0.003036999,-3.1104868,0
0.011253,-0.003675487,-3.1104863,0
0.012253,-0.004357757,-3.1104857,0
0.013253,-0.005098079,-3.1104849,0
0.014253,-0.005896451,-3.110484,0
0.015253,-0.006752874,-3.1104827,0
0.016253,-0.007667347,-3.1104813,0
0.017253,-0.00863987,-3.1104795,0
0.018253,-0.009670443,-3.1104774,0
0.019253,-0.010759067,-3.1104749,0
0.020253,-0.01190574,-3.1104719,0
0.021253,-0.013110463,-3.1104685,0
0.022253,-0.014373236,-3.1104646,0
0.023253,-0.015694057,-3.1104601,0
0.024253,-0.017072927,-3.110455,0
0.025253,-0.018509846,-3.1104492,0
0.026253,-0.020004812,-3.1104427,0
0.027253,-0.021557826,-3.1104353,0
0.028253,-0.023168887,-3.1104271,0
0.029253,-0.024837994,-3.110418,0
0.030253,-0.026565147,-3.1104079,0
0.031253,-0.028350345,-3.1103968,0
0.032253,-0.030193586,-3.1103845,0
0.033253,-0.032094871,-3.110371,0
0.034253,-0.034054198,-3.1103562,0
0.035253,-0.036071566,-3.11034,0
0.036253,-0.038146974,-3.1103224,0
0.037253,-0.040280421,-3.1103033,0
0.038253,-0.042471904,-3.1102826,0
0.039253,-0.044721423,-3.1102602,0
0.040253,-0.047028976,-3.1102359,0
0.041253,-0.049394561,-3.1102098,0
0.042253,-0.051818177,-3.1101817,0
0.043253,-0.05429982,-3.1101516,0
0.044253,-0.05683949,-3.1101193,0
0.045253,-0.059437182,-3.1100846,0
0.046253,-0.062092896,-3.1100476,0
0.047253,-0.064806628,-3.1100082,0
0.048253,-0.067578375,-3.1099661,0
0.049253,-0.070408135,-3.1099213,0
0.050253,-0.073295903,-3.1098736,0
0.051253,-0.076241677,-3.1098231,0
0.052253,-0.079245452,-3.1097695,0
0.053253,-0.082307224,-3.1097126,0
0.054253,-0.08542699,-3.1096525,0
0.055253,-0.088604745,-3.109589,0
0.056253,-0.091840485,-3.1095219,0
0.057253,-0.095134203,-3.1094511,0
0.058253,-0.098485896,-3.1093765,0
0.059253,-0.10189556,-3.1092979,0
0.060253,-0.10536318,-3.1092152,0
0.061253,-0.10888876,-3.1091283,0
0.062253,-0.11247229,-3.1090371,0
0.063253,-0.11611377,-3.1089413,0
0.064253,-0.11981318,-3.1088408,0
0.065253,-0.12357052,-3.1087355,0
0.066253,-0.12738578,-3.1086253,0
0.067253,-0.13125895,-3.1085099,0
0.068253,-0.13519003,-3.1083892,0
0.069253,-0.139179,-3.1082631,0
0.070253,-0.14322586,-3.1081315,0
0.071253,-0.1473306,-3.107994,0
0.072253,-0.1514932,-3.1078506,0
0.073253,-0.15571366,-3.1077012,0
0.074253,-0.15999196,-3.1075454,0
0.075253,-0.16432809,-3.1073833,0
0.076253,-0.16872205,-3.1072145,0
0.077253,-0.17317381,-3.1070389,0
0.078253,-0.17768338,-3.1068564,0
0.079253,-0.18225072,-3.1066667,0
0.080253,-0.18687583,-3.1064696,0
0.081253,-0.19155869,-3.1062651,0
0.082253,-0.1962993,-3.1060528,0
0.083253,-0.20109762,-3.1058327,0
0.084253,-0.20595366,-3.1056044,0
0.085253,-0.21086738,-3.1053679,0
0.086253,-0.21583877,-3.1051229,0
0.087253,-0.22086782,-3.1048692,0
0.088253,-0.22595451,-3.1046066,0
0.089253,-0.2310988,-3.1043349,0
0.090253,-0.2363007,-3.1040538,0
0.091253,-0.24156017,-3.1037633,0
0.092253,-0.2468772,-3.1034631,0
0.093253,-0.25225175,-3.1031529,0
0.094253,-0.25768381,-3.1028326,0
0.095253,-0.26317336,-3.1025019,0
0.096253,-0.26872037,-3.1021606,0
0.097253,-0.27432482,-3.1018085,0
0.098253,-0.27998667,-3.1014453,0
0.099253,-0.28570591,-3.1010709,0
0.100253,-0.2914825,-3.100685,0
0.101253,-0.29731642,-3.1002873,0
0.102253,-0.30320763,-3.0998777,0
0.103253,-0.30915611,-3.0994559,0
0.104253,-0.31516183,-3.0990216,0
0.105253,-0.32122475,-3.0985746,0
0.106253,-0.32734484,-3.0981148,0
0.107253,-0.33352207,-3.0976417,0
0.108253,-0.33975639,-3.0971552,0
0.109253,-0.34604779,-3.0966551,0
0.110253,-0.35239621,-3.096141,0
0.111253,-0.35880163,-3.0956128,0
0.112253,-0.36526399,-3.0950701,0
0.113253,-0.37178327,-3.0945127,0
0.114253,-0.37835942,-3.0939403,0
0.115253,-0.3849924,-3.0933528,0
0.116253,-0.39168216,-3.0927497,0
0.117253,-0.39842866,-3.0921309,0
0.118253,-0.40523186,-3.0914961,0
0.119253,-0.41209171,-3.090845,0
0.120253,-0.41900816,-3.0901773,0
0.121253,-0.42598116,-3.0894927,0
0.122253,-0.43301066,-3.0887911,0
0.123253,-0.44009661,-3.088072,0
0.124253,-0.44723895,-3.0873352,0
0.125253,-0.45443764,-3.0865805,0
0.126253,-0.46169261,-3.0858074,0
0.127253,-0.46900381,-3.0850159,0
0.128253,-0.47637119,-3.0842055,0
0.129253,-0.48379467,-3.0833759,0
0.130253,-0.49127421,-3.0825269,0
0.131253,-0.49880973,-3.0816582,0
0.132253,-0.50640118,-3.0807694,0
0.133253,-0.51404848,-3.0798603,0
0.134253,-0.52175158,-3.0789306,0
0.135253,-0.5295104,-3.0779799,0
0.136253,-0.53732487,-3.0770079,0
0.137253,-0.54519492,-3.0760144,0
0.138253,-0.55312049,-3.074999,0
0.139253,-0.56110148,-3.0739614,0
0.140253,-0.56913784,-3.0729013,0
0.141253,-0.57722947,-3.0718184,0
0.142253,-0.58537631,-3.0707123,0
0.143253,-0.59357826,-3.0695827,0
0.144253,-0.60183525,-3.0684294,0
0.145253,-0.61014719,-3.0672519,0
0.146253,-0.61851399,-3.0660499,0
0.147253,-0.62693558,-3.0648232,0
0.148253,-0.63541184,-3.0635713,0
0.149253,-0.64394271,-3.062294,0
0.150253,-0.65252807,-3.0609909,0
0.151253,-0.66116784,-3.0596617,0
0.152253,-0.66986191,-3.058306,0
0.153253,-0.6786102,-3.0569234,0
0.154253,-0.68741259,-3.0555138,0
0.155253,-0.69626898,-3.0540766,0
0.156253,-0.70517927,-3.0526115,0
0.157253,-0.71414336,-3.0511183,0
0.158253,-0.72316112,-3.0495965,0
0.159253,-0.73223245,-3.0480458,0
0.160253,-0.74135725,-3.0464658,0
0.161253,-0.75053538,-3.0448563,0
0.162253,-0.75976673,-3.0432167,0
0.163253,-0.76905119,-3.0415468,0
0.164253,-0.77838863,-3.0398462,0
0.165253,-0.78777892,-3.0381145,0
0.166253,-0.79722195,-3.0363514,0
0.167253,-0.80671757,-3.0345565,0
0.168253,-0.81626566,-3.0327294,0
0.169253,-0.8258661,-3.0308697,0
0.170253,-0.83551873,-3.0289772,0
0.171253,-0.84522342,-3.0270513,0
0.172253,-0.85498003,-3.0250918,0
0.173253,-0.86478843,-3.0230983,0
0.174253,-0.87464846,-3.0210703,0
0.175253,-0.88455997,-3.0190075,0
0.176253,-0.89452281,-3.0169095,0
0.177253,-0.90453684,-3.014776,0
0.178253,-0.9146019,-3.0126065,0
0.179253,-0.92471782,-3.0104006,0
0.180253,-0.93488445,-3.0081581,0
0.181253,-0.94510163,-3.0058783,0
0.182253,-0.95536919,-3.0035611,0
0.183253,-0.96568695,-3.001206,0
0.184253,-0.97605475,-2.9988125,0
0.185253,-0.98647242,-2.9963804,0
0.186253,-0.99693978,-2.9939092,0
0.187253,-1.0074566,-2.9913984,0
0.188253,-1.0180228,-2.9888478,0
0.189253,-1.0286382,-2.9862569,0
0.190253,-1.0393025,-2.9836252,0
0.191253,-1.0500155,-2.9809525,0
0.192253,-1.0607771,-2.9782382,0
0.193253,-1.0715871,-2.975482,0
0.194253,-1.0824453,-2.9726836,0
0.195253,-1.0933514,-2.9698423,0
0.196253,-1.1043053,-2.9669579,0
0.197253,-1.1153068,-2.96403,0
0.198253,-1.1263556,-2.9610581,0
0.199253,-1.1374515,-2.9580418,0
0.200253,-1.1485943,-2.9549807,0
0.201253,-1.1597839,-2.9518745,0
0.202253,-1.1710198,-2.9487225,0
0.203253,-1.1823021,-2.9455246,0
0.204253,-1.1936303,-2.9422801,0
0.205253,-1.2050043,-2.9389888,0
0.206253,-1.2164239,-2.9356502,0
0.207253,-1.2278887,-2.9322638,0
0.208253,-1.2393986,-2.9288293,0
0.209253,-1.2509533,-2.9253462,0
0.210253,-1.2625526,-2.9218142,0
0.211253,-1.2741962,-2.9182327,0
0.212253,-1.2858838,-2.9146013,0
0.213253,-1.2976152,-2.9109197,0
0.214253,-1.3093901,-2.9071874,0
0.215253,-1.3212082,-2.9034039,0
0.216253,-1.3330694,-2.8995689,0
0.217253,-1.3449732,-2.895682,0
0.218253,-1.3569195,-2.8917425,0
0.219253,-1.368908,-2.8877503,0
0.220253,-1.3809382,-2.8837048,0
0.221253,-1.3930101,-2.8796055,0
0.222253,-1.4051233,-2.8754522,0
0.223253,-1.4172774,-2.8712442,0
0.224253,-1.4294722,-2.8669813,0
0.225253,-1.4417074,-2.8626629,0
0.226253,-1.4539826,-2.8582887,0
0.227253,-1.4662977,-2.8538581,0
0.228253,-1.4786521,-2.8493709,0
0.229253,-1.4910457,-2.8448264,0
0.230253,-1.5034781,-2.8402244,0
0.231253,-1.515949,-2.8355643,0
0.232253,-1.5284581,-2.8308457,0
0.233253,-1.5410049,-2.8260683,0
0.234253,-1.5535892,-2.8212315,0
0.235253,-1.5662107,-2.8163349,0
0.236253,-1.5788689,-2.8113781,0
0.237253,-1.5915636,-2.8063607,0
0.238253,-1.6042943,-2.8012822,0
0.239253,-1.6170608,-2.7961422,0
0.240253,-1.6298627,-2.7909402,0
0.241253,-1.6426995,-2.7856759,0
0.242253,-1.655571,-2.7803488,0
0.243253,-1.6684767,-2.7749584,0
0.244253,-1.6814162,-2.7695044,0
0.245253,-1.6943893,-2.7639862,0
0.246253,-1.7073955,-2.7584035,0
0.247253,-1.7204344,-2.7527558,0
0.248253,-1.7335056,-2.7470428,0
0.249253,-1.7466087,-2.7412639,0
0.250253,-1.7597433,-2.7354187,0
0.251253,-1.7729091,-2.7295069,0
0.252253,-1.7861055,-2.7235279,0
0.253253,-1.7993322,-2.7174814,0
0.254253,-1.8125888,-2.7113669,0
0.255253,-1.8258748,-2.705184,0
0.256253,-1.8391897,-2.6989323,0
0.257253,-1.8525333,-2.6926114,0
0.258253,-1.865905,-2.6862207,0
0.259253,-1.8793043,-2.67976,0
0.260253,-1.8927309,-2.6732288,0
0.261253,-1.9061843,-2.6666266,0
0.262253,-1.919664,-2.6599531,0
0.263253,-1.9331696,-2.6532078,0
0.264253,-1.9467006,-2.6463903,0
0.265253,-1.9602565,-2.6395002,0
0.266253,-1.9738369,-2.6325371,0
0.267253,-1.9874413,-2.6255006,0
0.268253,-2.0010692,-2.6183902,0
0.269253,-2.01472,-2.6112056,0
0.270253,-2.0283934,-2.6039463,0
0.271253,-2.0420889,-2.596612,0
0.272253,-2.0558058,-2.5892022,0
0.273253,-2.0695438,-2.5817165,0
0.274253,-2.0833022,-2.5741545,0
0.275253,-2.0970807,-2.5665159,0
0.276253,-2.1108786,-2.5588001,0
0.277253,-2.1246955,-2.5510069,0
0.278253,-2.1385308,-2.5431359,0
0.279253,-2.152384,-2.5351866,0
0.280253,-2.1662546,-2.5271586,0
0.281253,-2.1801419,-2.5190516,0
0.282253,-2.1940455,-2.5108652,0
0.283253,-2.2079649,-2.502599,0
0.284253,-2.2218993,-2.4942526,0
0.285253,-2.2358484,-2.4858256,0
0.286253,-2.2498115,-2.4773177,0
0.287253,-2.2637881,-2.4687284,0
0.288253,-2.2777775,-2.4600575,0
0.289253,-2.2917792,-2.4513045,0
0.290253,-2.3057927,-2.4424691,0
0.291253,-2.3198173,-2.4335509,0
0.292253,-2.3338524,-2.4245496,0
0.293253,-2.3478974,-2.4154647,0
0.294253,-2.3619518,-2.406296,0
0.295253,-2.376015,-2.397043,0
0.296253,-2.3900862,-2.3877055,0
0.297253,-2.4041649,-2.378283,0
0.298253,-2.4182505,-2.3687753,0
0.299253,-2.4323424,-2.359182,0
0.300253,-2.4464399,-2.3495027,0
0.301253,-2.4605424,-2.3397372,0
0.302253,-2.4746492,-2.329885,0
0.303253,-2.4887597,-2.319946,0
0.304253,-2.5028733,-2.3099196,0
0.305253,-2.5169893,-2.2998057,0
0.306253,-2.531107,-2.2896038,0
0.307253,-2.5452258,-2.2793138,0
0.308253,-2.559345,-2.2689352,0
0.309253,-2.5734639,-2.2584678,0
0.310253,-2.5875819,-2.2479112,0
0.311253,-2.6016983,-2.2372652,0
0.312253,-2.6158124,-2.2265294,0
0.313253,-2.6299235,-2.2157037,0
0.314253,-2.6440309,-2.2047876,0
0.315253,-2.6581339,-2.1937809,0
0.316253,-2.6722318,-2.1826833,0
0.317253,-2.6863239,-2.1714946,0
0.318253,-2.7004095,-2.1602144,0
0.319253,-2.7144878,-2.1488426,0
0.320253,-2.7285583,-2.1373788,0
0.321253,-2.74262,-2.1258227,0
0.322253,-2.7566723,-2.1141742,0
0.323253,-2.7707145,-2.102433,0
0.324253,-2.7847458,-2.0905988,0
0.325253,-2.7987655,-2.0786714,0
0.326253,-2.8127728,-2.0666506,0
0.327253,-2.8267669,-2.054536,0
0.328253,-2.8407472,-2.0423276,0
0.329253,-2.8547129,-2.0300251,0
0.330253,-2.8686631,-2.0176282,0
0.331253,-2.8825972,-2.0051367,0
0.332253,-2.8965143,-1.9925506,0
0.333253,-2.9104137,-1.9798694,0
0.334253,-2.9242946,-1.9670931,0
0.335253,-2.9381561,-1.9542214,0
0.336253,-2.9519976,-1.9412542,0
0.337253,-2.9658183,-1.9281913,0
0.338253,-2.9796172,-1.9150326,0
0.339253,-2.9933937,-1.9017777,0
0.340253,-3.0071469,-1.8884266,0
0.341253,-3.020876,-1.8749792,0
0.342253,-3.0345802,-1.8614352,0
0.343253,-3.0482587,-1.8477946,0
0.344253,-3.0619106,-1.8340571,0
0.345253,-3.0755352,-1.8202227,0
0.346253,-3.0891316,-1.8062911,0
0.347253,-3.1026989,-1.7922624,0
0.348253,-3.1162364,-1.7781364,0
0.349253,-3.1297432,-1.7639129,0
0.350253,-3.1432184,-1.7495919,0
0.351253,-3.1566613,-1.7351732,0
0.352253,-3.1700709,-1.7206568,0
0.353253,-3.1834464,-1.7060426,0
0.354253,-3.196787,-1.6913304,0
0.355253,-3.2100917,-1.6765203,0
0.356253,-3.2233598,-1.6616122,0
0.357253,-3.2365903,-1.646606,0
0.358253,-3.2497824,-1.6315016,0
0.359253,-3.2629352,-1.616299,0
0.360253,-3.2760479,-1.6009981,0
0.361253,-3.2891195,-1.585599,0
0.362253,-3.3021492,-1.5701016,0
0.363253,-3.3151361,-1.5545058,0
0.364253,-3.3280793,-1.5388117,0
0.365253,-3.3409779,-1.5230193,0
0.366253,-3.353831,-1.5071285,0
0.367253,-3.3666377,-1.4911394,0
0.368253,-3.3793972,-1.475052,0
0.369253,-3.3921084,-1.4588662,0
0.370253,-3.4047706,-1.4425822,0
0.371253,-3.4173827,-1.4262,0
0.372253,-3.429944,-1.4097196,0
0.373253,-3.4424534,-1.393141,0
0.374253,-3.4549101,-1.3764644,0
0.375253,-3.4673131,-1.3596897,0
0.376253,-3.4796616,-1.3428171,0
0.377253,-3.4919545,-1.3258467,0
0.378253,-3.5041911,-1.3087785,0
0.379253,-3.5163702,-1.2916126,0
0.380253,-3.5284911,-1.2743492,0
0.381253,-3.5405528,-1.2569883,0
0.382253,-3.5525544,-1.2395301,0
0.383253,-3.5644949,-1.2219747,0
0.384253,-3.5763733,-1.2043222,0
0.385253,-3.5881888,-1.1865728,0
0.386253,-3.5999404,-1.1687266,0
0.387253,-3.6116272,-1.1507838,0
0.388253,-3.6232482,-1.1327446,0
0.389253,-3.6348025,-1.1146091,0
0.390253,-3.6462891,-1.0963776,0
0.391253,-3.6577071,-1.0780502,0
0.392253,-3.6690556,-1.0596271,0
0.393253,-3.6803335,-1.0411085,0
0.394253,-3.69154,-1.0224946,0
0.395253,-3.7026741,-1.0037858,0
0.396253,-3.7137347,-0.98498214,0
0.397253,-3.7247211,-0.96608395,0
0.398253,-3.7356322,-0.94709147,0
0.399253,-3.7464671,-0.92800496,0
0.400253,-3.7572248,-0.90882468,0
0.401253,-3.7679043,-0.88955093,0
0.402253,-3.7785048,-0.87018397,0
0.403253,-3.7890251,-0.85072412,0
0.404253,-3.7994645,-0.83117167,0
0.405253,-3.8098219,-0.81152694,0
0.406253,-3.8200964,-0.79179025,0
0.407253,-3.8302869,-0.77196193,0
0.408253,-3.8403927,-0.75204232,0
0.409253,-3.8504126,-0.73203177,0
0.410253,-3.8603458,-0.71193064,0
0.411253,-3.8701912,-0.6917393,0
0.412253,-3.8799479,-0.67145812,0
0.413253,-3.8896151,-0.65108748,0
0.414253,-3.8991916,-0.63062778,0
0.415253,-3.9086765,-0.61007943,0
0.416253,-3.918069,-0.58944283,0
0.417253,-3.927368,-0.5687184,0
0.418253,-3.9365726,-0.54790659,0
0.419253,-3.9456818,-0.52700782,0
0.420253,-3.9546947,-0.50602254,0
0.421253,-3.9636103,-0.48495122,0
0.422253,-3.9724276,-0.46379432,0
0.423253,-3.9811459,-0.44255232,0
0.424253,-3.9897639,-0.4212257,0
0.425253,-3.998281,-0.39981495,0
0.426253,-4.006696,-0.37832059,0
0.427253,-4.015008,-0.35674313,0
0.428253,-4.0232161,-0.33508308,0
0.429253,-4.0313195,-0.31334098,0
0.430253,-4.039317,-0.29151738,0
0.431253,-4.0472078,-0.26961282,0
0.432253,-4.054991,-0.24762787,0
0.433253,-4.0626656,-0.22556309,0
0.434253,-4.0702307,-0.20341906,0
0.435253,-4.0776853,-0.18119638,0
0.436253,-4.0850286,-0.15889564,0
0.437253,-4.0922596,-0.13651744,0
0.438253,-4.0993774,-0.11406241,0
0.439253,-4.1063811,-0.091531169,0
0.440253,-4.1132698,-0.068924355,0
0.441253,-4.1200425,-0.046242612,0
0.442253,-4.1266983,-0.023486595,0
0.443253,-4.1332365,-0.000656967,0
0.444253,-4.1396559,0.022245598,0
0.445253,-4.1459558,0.045220416,0
0.446253,-4.1521352,0.068266797,0
0.447253,-4.1581933,0.091384039,0
0.448253,-4.1641292,0.11457143,0
0.449253,-4.1699419,0.13782825,0
0.450253,-4.1756307,0.16115377,0
0.451253,-4.1811946,0.18454726,0
0.452253,-4.1866327,0.20800795,0
0.453253,-4.1919442,0.2315351,0
0.454253,-4.1971282,0.25512794,0
0.455253,-4.2021839,0.27878569,0
0.456253,-4.2071104,0.30250756,0
0.457253,-4.2119069,0.32629277,0
0.458253,-4.2165725,0.35014051,0
0.459253,-4.2211063,0.37404995,0
0.460253,-4.2255075,0.39802029,0
0.461253,-4.2297754,0.42205069,0
0.462253,-4.233909,0.44614031,0
0.463253,-4.2379076,0.4702883,0
0.464253,-4.2417702,0.49449379,0
0.465253,-4.2454962,0.51875593,0
0.466253,-4.2490847,0.54307383,0
0.467253,-4.252535,0.56744661,0
0.468253,-4.2558461,0.59187337,0
0.469253,-4.2590173,0.61635321,0
0.470253,-4.2620479,0.64088521,0
0.471253,-4.2649371,0.66546846,0
0.472253,-4.267684,0.69010201,0
0.473253,-4.270288,0.71478494,0
0.474253,-4.2727482,0.73951629,0
0.475253,-4.275064,0.7642951,0
0.476253,-4.2772344,0.78912041,0
0.477253,-4.279259,0.81399125,0
0.478253,-4.2811368,0.83890662,0
0.479253,-4.2828671,0.86386554,0
0.480253,-4.2844493,0.88886701,0
0.481253,-4.2858826,0.91391001,0
0.482253,-4.2871664,0.93899353,0
0.483253,-4.2882998,0.96411655,0
0.484253,-4.2892823,0.98927802,0
0.485253,-4.2901131,1.0144769,0
0.486253,-4.2907916,1.0397122,0
0.487253,-4.2913171,1.0649827,0
0.488253,-4.2916889,1.0902875,0
0.489253,-4.2919063,1.1156255,0
0.490253,-4.2919688,1.1409955,0
0.491253,-4.2918757,1.1663965,0
0.492253,-4.2916263,1.1918274,0
0.493253,-4.2912201,1.2172871,0
0.494253,-4.2906563,1.2427744,0
0.495253,-4.2899345,1.2682883,0
0.496253,-4.289054,1.2938276,0
0.497253,-4.2880141,1.3193911,0
0.498253,-4.2868145,1.3449778,0
0.499253,-4.2854543,1.3705864,0
0.500253,-4.2839332,1.3962158,0
0.501253,-4.2822505,1.4218649,0
0.502253,-4.2804057,1.4475324,0
0.503253,-4.2783982,1.4732173,0
0.504253,-4.2762276,1.4989181,0
0.505253,-4.2738932,1.5246339,0
0.506253,-4.2713946,1.5503634,0
0.507253,-4.2687314,1.5761053,0
0.508253,-4.2659029,1.6018585,0
0.509253,-4.2629087,1.6276218,0
0.510253,-4.2597484,1.6533938,0
0.511253,-4.2564214,1.6791733,0
0.512253,-4.2529274,1.7049592,0
0.513253,-4.2492658,1.7307502,0
0.514253,-4.2454363,1.7565449,0
0.515253,-4.2414384,1.7823422,0
0.516253,-4.2372717,1.8081407,0
0.517253,-4.2329358,1.8339392,0
0.518253,-4.2284302,1.8597365,0
0.519253,-4.2237548,1.8855311,0
0.520253,-4.2189089,1.9113219,0
0.521253,-4.2138924,1.9371075,0
0.522253,-4.2087047,1.9628865,0
0.523253,-4.2033457,1.9886578,0
0.524253,-4.197815,2.01442,0
0.525253,-4.1921121,2.0401717,0
0.526253,-4.1862369,2.0659117,0
0.527253,-4.1801891,2.0916385,0
0.528253,-4.1739683,2.1173509,0
0.529253,-4.1675742,2.1430475,0
0.530253,-4.1610067,2.168727,0
0.531253,-4.1542654,2.194388,0
0.532253,-4.1473501,2.2200291,0
0.533253,-4.1402606,2.245649,0
0.534253,-4.1329967,2.2712463,0
0.535253,-4.1255581,2.2968197,0
0.536253,-4.1179447,2.3223677,0
0.537253,-4.1101563,2.3478891,0
0.538253,-4.1021926,2.3733823,0
0.539253,-4.0940536,2.398846,0
0.540253,-4.0857391,2.4242788,0
0.541253,-4.0772489,2.4496794,0
0.542253,-4.068583,2.4750462,0
0.543253,-4.0597411,2.500378,0
0.544253,-4.0507233,2.5256733,0
0.545253,-4.0415294,2.5509307,0
0.546253,-4.0321594,2.5761487,0
0.547253,-4.0226131,2.601326,0
0.548253,-4.0128906,2.6264612,0
0.549253,-4.0029917,2.6515527,0
0.550253,-3.9929166,2.6765993,0
0.551253,-3.982665,2.7015994,0
0.552253,-3.9722371,2.7265516,0
0.553253,-3.9616329,2.7514545,0
0.554253,-3.9508524,2.7763066,0
0.555253,-3.9398955,2.8011066,0
0.556253,-3.9287625,2.825853,0
0.557253,-3.9174532,2.8505442,0
0.558253,-3.9059678,2.875179,0
0.559253,-3.8943065,2.8997558,0
0.560253,-3.8824692,2.9242731,0
0.561253,-3.8704561,2.9487296,0
0.562253,-3.8582673,2.9731238,0
0.563253,-3.845903,2.9974542,0
0.564253,-3.8333634,3.0217194,0
0.565253,-3.8206485,3.045918,0
0.566253,-3.8077585,3.0700483,0
0.567253,-3.7946937,3.0941091,0
0.568253,-3.7814542,3.1180989,0
0.569253,-3.7680404,3.1420161,0
0.570253,-3.7544523,3.1658594,0
0.571253,-3.7406902,3.1896272,0
0.572253,-3.7267545,3.2133182,0
0.573253,-3.7126453,3.2369308,0
0.574253,-3.698363,3.2604637,0
0.575253,-3.6839079,3.2839152,0
0.576253,-3.6692802,3.3072841,0
0.577253,-3.6544803,3.3305688,0
0.578253,-3.6395086,3.3537679,0
0.579253,-3.6243653,3.3768799,0
0.580253,-3.6090509,3.3999033,0
0.581253,-3.5935657,3.4228368,0
0.582253,-3.5779101,3.4456788,0
0.583253,-3.5620845,3.4684279,0
0.584253,-3.5460894,3.4910827,0
0.585253,-3.5299251,3.5136417,0
0.586253,-3.5135922,3.5361035,0
0.587253,-3.4970911,3.5584666,0
0.588253,-3.4804222,3.5807296,0
0.589253,-3.463586,3.602891,0
0.590253,-3.4465831,3.6249494,0
0.591253,-3.4294139,3.6469034,0
0.592253,-3.4120791,3.6687515,0
0.593253,-3.394579,3.6904924,0
0.594253,-3.3769144,3.7121245,0
0.595253,-3.3590857,3.7336465,0
0.596253,-3.3410935,3.7550569,0
0.597253,-3.3229384,3.7763543,0
0.598253,-3.3046211,3.7975374,0
0.599253,-3.2861422,3.8186046,0
0.600253,-3.2675022,3.8395547,0
0.601253,-3.2487019,3.8603861,0
0.602253,-3.2297419,3.8810976,0
0.603253,-3.2106229,3.9016876,0
0.604253,-3.1913456,3.9221549,0
0.605253,-3.1719106,3.942498,0
0.606253,-3.1523187,3.9627155,0
0.607253,-3.1325707,3.9828061,0
0.608253,-3.1126673,4.0027684,0
0.609253,-3.0926092,4.0226011,0
0.610253,-3.0723971,4.0423027,0
0.611253,-3.052032,4.0618719,0
0.612253,-3.0315146,4.0813074,0
0.613253,-3.0108456,4.1006079,0
0.614253,-2.990026,4.1197719,0
0.615253,-2.9690565,4.1387982,0
0.616253,-2.947938,4.1576854,0
0.617253,-2.9266714,4.1764323,0
0.618253,-2.9052576,4.1950374,0
0.619253,-2.8836974,4.2134996,0
0.620253,-2.8619917,4.2318174,0
0.621253,-2.8401415,4.2499896,0
0.622253,-2.8181476,4.2680149,0
0.623253,-2.7960111,4.2858921,0
0.624253,-2.7737329,4.3036198,0
0.625253,-2.7513139,4.3211969,0
0.626253,-2.7287551,4.3386219,0
0.627253,-2.7060575,4.3558938,0
0.628253,-2.6832222,4.3730112,0
0.629253,-2.66025,4.3899729,0
0.630253,-2.6371422,4.4067776,0
0.631253,-2.6138997,4.4234243,0
0.632253,-2.5905235,4.4399116,0
0.633253,-2.5670147,4.4562383,0
0.634253,-2.5433745,4.4724034,0
0.635253,-2.5196038,4.4884055,0
0.636253,-2.4957038,4.5042435,0
0.637253,-2.4716757,4.5199162,0
0.638253,-2.4475205,4.5354225,0
0.639253,-2.4232394,4.5507612,0
0.640253,-2.3988335,4.5659313,0
0.641253,-2.374304,4.5809315,0
0.642253,-2.349652,4.5957607,0
0.643253,-2.3248788,4.6104179,0
0.644253,-2.2999856,4.6249019,0
0.645253,-2.2749735,4.6392117,0
0.646253,-2.2498437,4.6533461,0
0.647253,-2.2245976,4.6673041,0
0.648253,-2.1992363,4.6810846,0
0.649253,-2.1737612,4.6946867,0
0.650253,-2.1481733,4.7081092,0
0.651253,-2.1224741,4.7213511,0
0.652253,-2.0966649,4.7344114,0
0.653253,-2.0707468,4.7472892,0
0.654253,-2.0447212,4.7599833,0
0.655253,-2.0185895,4.7724929,0
0.656253,-1.992353,4.784817,0
0.657253,-1.9660129,4.7969545,0
0.658253,-1.9395707,4.8089047,0
0.659253,-1.9130277,4.8206664,0
0.660253,-1.8863853,4.8322388,0
0.661253,-1.8596448,4.843621,0
0.662253,-1.8328077,4.8548121,0
0.663253,-1.8058753,4.8658113,0
0.664253,-1.778849,4.8766175,0
0.665253,-1.7517303,4.88723,0
0.666253,-1.7245205,4.8976479,0
0.667253,-1.6972211,4.9078704,0
0.668253,-1.6698336,4.9178967,0
0.669253,-1.6423594,4.9277259,0
0.670253,-1.6148,4.9373572,0
0.671253,-1.5871568,4.9467899,0
0.672253,-1.5594313,4.9560233,0
0.673253,-1.5316249,4.9650564,0
0.674253,-1.5037393,4.9738886,0
0.675253,-1.4757758,4.9825193,0
0.676253,-1.4477361,4.9909475,0
0.677253,-1.4196215,4.9991727,0
0.678253,-1.3914337,5.0071942,0
