X:Vel_TX-Body2-Model1(m/s),Y:Vel_TX-Body2-Model1(m/s),Y:Vel_TY-Body2-Model1(m/s),Y:Vel_TZ-Body2-Model1(m/s)
0.84525300,-4.0085828,-0.23713736,0.0000000
0.84625300,-4.0078155,-0.22825063,0.0000000
0.84725300,-4.0070130,-0.21937547,0.0000000
0.84825300,-4.0061752,-0.21051200,0.0000000
0.84925300,-4.0053024,-0.20166034,0.0000000
0.85025300,-4.0043947,-0.19282060,0.0000000
0.85125300,-4.0034521,-0.18399289,0.0000000
0.85225300,-4.0024748,-0.17517734,0.0000000
0.85325300,-4.0014629,-0.16637405,0.0000000
0.85425300,-4.0004166,-0.15758314,0.0000000
0.85525300,-3.9993358,-0.14880470,0.0000000
0.85625300,-3.9982207,-0.14003885,0.0000000
0.85725300,-3.9970715,-0.13128569,0.0000000
0.85825300,-3.9958883,-0.12254532,0.0000000
0.85925300,-3.9946712,-0.11381786,0.0000000
0.86025300,-3.9934202,-0.10510339,0.0000000
0.86125300,-3.9921355,-0.096402022,0.0000000
0.86225300,-3.9908172,-0.087713847,0.0000000
0.86325300,-3.9894655,-0.079038963,0.0000000
0.86425300,-3.9880804,-0.070377465,0.0000000
0.86525300,-3.9866620,-0.061729446,0.0000000
0.86625300,-3.9852105,-0.053094997,0.0000000
0.86725300,-3.9837260,-0.044474208,0.0000000
0.86825300,-3.9822085,-0.035867168,0.0000000
0.86925300,-3.9806583,-0.027273965,0.0000000
0.87025300,-3.9790753,-0.018694683,0.0000000
0.87125300,-3.9774598,-0.010129407,0.0000000
0.87225300,-3.9758117,-0.0015782207,0.0000000
0.87325300,-3.9741313,0.0069587956,0.0000000
0.87425300,-3.9724187,0.015481562,0.0000000
0.87525300,-3.9706738,0.023989999,0.0000000
0.87625300,-3.9688970,0.032484030,0.0000000
0.87725300,-3.9670882,0.040963579,0.0000000
0.87825300,-3.9652475,0.049428572,0.0000000
0.87925300,-3.9633752,0.057878936,0.0000000
0.88025300,-3.9614712,0.066314599,0.0000000
0.88125300,-3.9595357,0.074735490,0.0000000
0.88225300,-3.9575688,0.083141542,0.0000000
0.88325300,-3.9555706,0.091532686,0.0000000
0.88425300,-3.9535411,0.099908857,0.0000000
0.88525300,-3.9514806,0.10826999,0.0000000
0.88625300,-3.9493891,0.11661602,0.0000000
0.88725300,-3.9472667,0.12494688,0.0000000
0.88825300,-3.9451135,0.13326252,0.0000000
0.88925300,-3.9429296,0.14156287,0.0000000
0.89025300,-3.9407151,0.14984788,0.0000000
0.89125300,-3.9384701,0.15811749,0.0000000
0.89225300,-3.9361948,0.16637163,0.0000000
0.89325300,-3.9338891,0.17461027,0.0000000
0.89425300,-3.9315533,0.18283334,0.0000000
0.89525300,-3.9291873,0.19104079,0.0000000
0.89625300,-3.9267913,0.19923257,0.0000000
0.89725300,-3.9243655,0.20740863,0.0000000
0.89825300,-3.9219098,0.21556893,0.0000000
0.89925300,-3.9194244,0.22371341,0.0000000
0.90025300,-3.9169093,0.23184202,0.0000000
0.90125300,-3.9143648,0.23995472,0.0000000
0.90225300,-3.9117908,0.24805148,0.0000000
0.90325300,-3.9091874,0.25613223,0.0000000
0.90425300,-3.9065548,0.26419695,0.0000000
0.90525300,-3.9038930,0.27224559,0.0000000
0.90625300,-3.9012021,0.28027811,0.0000000
0.90725300,-3.8984822,0.28829447,0.0000000
0.90825300,-3.8957335,0.29629464,0.0000000
0.90925300,-3.8929559,0.30427857,0.0000000
0.91025300,-3.8901495,0.31224624,0.0000000
0.91125300,-3.8873146,0.32019760,0.0000000
0.91225300,-3.8844510,0.32813262,0.0000000
0.91325300,-3.8815590,0.33605128,0.0000000
0.91425300,-3.8786386,0.34395353,0.0000000
0.91525300,-3.8756898,0.35183934,0.0000000
0.91625300,-3.8727128,0.35970870,0.0000000
0.91725300,-3.8697077,0.36756156,0.0000000
0.91825300,-3.8666744,0.37539790,0.0000000
0.91925300,-3.8636132,0.38321769,0.0000000
0.92025300,-3.8605240,0.39102091,0.0000000
0.92125300,-3.8574070,0.39880752,0.0000000
0.92225300,-3.8542623,0.40657751,0.0000000
0.92325300,-3.8510898,0.41433085,0.0000000
0.92425300,-3.8478897,0.42206752,0.0000000
0.92525300,-3.8446620,0.42978750,0.0000000
0.92625300,-3.8414068,0.43749076,0.0000000
0.92725300,-3.8381243,0.44517728,0.0000000
0.92825300,-3.8348144,0.45284704,0.0000000
0.92925300,-3.8314772,0.46050003,0.0000000
0.93025300,-3.8281128,0.46813622,0.0000000
0.93125300,-3.8247213,0.47575560,0.0000000
0.93225300,-3.8213027,0.48335815,0.0000000
0.93325300,-3.8178571,0.49094386,0.0000000
0.93425300,-3.8143845,0.49851270,0.0000000
0.93525300,-3.8108851,0.50606466,0.0000000
0.93625300,-3.8073588,0.51359974,0.0000000
0.93725300,-3.8038058,0.52111790,0.0000000
0.93825300,-3.8002261,0.52861915,0.0000000
0.93925300,-3.7966198,0.53610347,0.0000000
0.94025300,-3.7929869,0.54357084,0.0000000
0.94125300,-3.7893275,0.55102126,0.0000000
0.94225300,-3.7856416,0.55845472,0.0000000
0.94325300,-3.7819292,0.56587119,0.0000000
0.94425300,-3.7781906,0.57327069,0.0000000
0.94525300,-3.7744256,0.58065318,0.0000000
0.94625300,-3.7706344,0.58801868,0.0000000
0.94725300,-3.7668170,0.59536716,0.0000000
0.94825300,-3.7629735,0.60269862,0.0000000
0.94925300,-3.7591038,0.61001305,0.0000000
0.95025300,-3.7552082,0.61731045,0.0000000
0.95125300,-3.7512865,0.62459080,0.0000000
0.95225300,-3.7473389,0.63185411,0.0000000
0.95325300,-3.7433653,0.63910037,0.0000000
0.95425300,-3.7393660,0.64632957,0.0000000
0.95525300,-3.7353408,0.65354171,0.0000000
0.95625300,-3.7312898,0.66073678,0.0000000
0.95725300,-3.7272131,0.66791477,0.0000000
0.95825300,-3.7231107,0.67507569,0.0000000
0.95925300,-3.7189827,0.68221953,0.0000000
0.96025300,-3.7148291,0.68934629,0.0000000
0.96125300,-3.7106499,0.69645597,0.0000000
0.96225300,-3.7064452,0.70354855,0.0000000
0.96325300,-3.7022150,0.71062404,0.0000000
0.96425300,-3.6979594,0.71768244,0.0000000
0.96525300,-3.6936783,0.72472375,0.0000000
0.96625300,-3.6893719,0.73174796,0.0000000
0.96725300,-3.6850401,0.73875507,0.0000000
0.96825300,-3.6806830,0.74574508,0.0000000
0.96925300,-3.6763006,0.75271798,0.0000000
0.97025300,-3.6718930,0.75967379,0.0000000
0.97125300,-3.6674602,0.76661249,0.0000000
0.97225300,-3.6630021,0.77353409,0.0000000
0.97325300,-3.6585189,0.78043859,0.0000000
0.97425300,-3.6540106,0.78732598,0.0000000
0.97525300,-3.6494771,0.79419626,0.0000000
0.97625300,-3.6449186,0.80104944,0.0000000
0.97725300,-3.6403350,0.80788552,0.0000000
0.97825300,-3.6357264,0.81470449,0.0000000
0.97925300,-3.6310928,0.82150635,0.0000000
0.98025300,-3.6264342,0.82829111,0.0000000
0.98125300,-3.6217507,0.83505876,0.0000000
0.98225300,-3.6170422,0.84180930,0.0000000
0.98325300,-3.6123087,0.84854274,0.0000000
0.98425300,-3.6075504,0.85525907,0.0000000
0.98525300,-3.6027672,0.86195830,0.0000000
0.98625300,-3.5979592,0.86864042,0.0000000
0.98725300,-3.5931263,0.87530543,0.0000000
0.98825300,-3.5882686,0.88195334,0.0000000
0.98925300,-3.5833860,0.88858414,0.0000000
0.99025300,-3.5784787,0.89519783,0.0000000
0.99125300,-3.5735466,0.90179442,0.0000000
0.99225300,-3.5685898,0.90837389,0.0000000
0.99325300,-3.5636082,0.91493626,0.0000000
0.99425300,-3.5586018,0.92148152,0.0000000
0.99525300,-3.5535708,0.92800967,0.0000000
0.99625300,-3.5485150,0.93452071,0.0000000
0.99725300,-3.5434345,0.94101464,0.0000000
0.99825300,-3.5383293,0.94749145,0.0000000
0.99925300,-3.5331995,0.95395115,0.0000000
1.0002530,-3.5280450,0.96039373,0.0000000
1.0012530,-3.5228658,0.96681919,0.0000000
1.0022530,-3.5176619,0.97322753,0.0000000
1.0032530,-3.5124335,0.97961874,0.0000000
1.0042530,-3.5071803,0.98599283,0.0000000
1.0052530,-3.5019026,0.99234979,0.0000000
1.0062530,-3.4966002,0.99868962,0.0000000
1.0072530,-3.4912732,1.0050123,0.0000000
1.0082530,-3.4859216,1.0113179,0.0000000
1.0092530,-3.4805454,1.0176063,0.0000000
1.0102530,-3.4751446,1.0238776,0.0000000
1.0112530,-3.4697191,1.0301317,0.0000000
1.0122530,-3.4642691,1.0363686,0.0000000
1.0132530,-3.4587945,1.0425884,0.0000000
1.0142530,-3.4532952,1.0487911,0.0000000
1.0152530,-3.4477714,1.0549765,0.0000000
1.0162530,-3.4422230,1.0611448,0.0000000
1.0172530,-3.4366500,1.0672959,0.0000000
1.0182530,-3.4310525,1.0734298,0.0000000
1.0192530,-3.4254303,1.0795465,0.0000000
1.0202530,-3.4197835,1.0856460,0.0000000
1.0212530,-3.4141122,1.0917283,0.0000000
1.0222530,-3.4084162,1.0977934,0.0000000
1.0232530,-3.4026957,1.1038412,0.0000000
1.0242530,-3.3969506,1.1098718,0.0000000
1.0252530,-3.3911809,1.1158852,0.0000000
1.0262530,-3.3853866,1.1218813,0.0000000
1.0272530,-3.3795677,1.1278601,0.0000000
1.0282530,-3.3737242,1.1338217,0.0000000
1.0292530,-3.3678561,1.1397659,0.0000000
1.0302530,-3.3619634,1.1456929,0.0000000
1.0312530,-3.3560461,1.1516025,0.0000000
1.0322530,-3.3501042,1.1574948,0.0000000
1.0332530,-3.3441377,1.1633698,0.0000000
1.0342530,-3.3381465,1.1692274,0.0000000
1.0352530,-3.3321308,1.1750677,0.0000000
1.0362530,-3.3260904,1.1808906,0.0000000
1.0372530,-3.3200254,1.1866961,0.0000000
1.0382530,-3.3139358,1.1924842,0.0000000
1.0392530,-3.3078215,1.1982548,0.0000000
1.0402530,-3.3016826,1.2040080,0.0000000
1.0412530,-3.2955191,1.2097438,0.0000000
1.0422530,-3.2893309,1.2154621,0.0000000
1.0432530,-3.2831180,1.2211628,0.0000000
1.0442530,-3.2768805,1.2268461,0.0000000
1.0452530,-3.2706184,1.2325119,0.0000000
1.0462530,-3.2643316,1.2381600,0.0000000
1.0472530,-3.2580201,1.2437907,0.0000000
1.0482530,-3.2516840,1.2494037,0.0000000
1.0492530,-3.2453232,1.2549991,0.0000000
1.0502530,-3.2389377,1.2605769,0.0000000
1.0512530,-3.2325275,1.2661371,0.0000000
1.0522530,-3.2260927,1.2716795,0.0000000
1.0532530,-3.2196331,1.2772043,0.0000000
1.0542530,-3.2131489,1.2827113,0.0000000
1.0552530,-3.2066400,1.2882006,0.0000000
1.0562530,-3.2001064,1.2936721,0.0000000
1.0572530,-3.1935481,1.2991258,0.0000000
1.0582530,-3.1869651,1.3045617,0.0000000
1.0592530,-3.1803574,1.3099798,0.0000000
1.0602530,-3.1737250,1.3153800,0.0000000
1.0612530,-3.1670678,1.3207622,0.0000000
1.0622530,-3.1603860,1.3261266,0.0000000
1.0632530,-3.1536795,1.3314729,0.0000000
1.0642530,-3.1469483,1.3368013,0.0000000
1.0652530,-3.1401923,1.3421117,0.0000000
1.0662530,-3.1334116,1.3474040,0.0000000
1.0672530,-3.1266063,1.3526782,0.0000000
1.0682530,-3.1197762,1.3579343,0.0000000
1.0692530,-3.1129214,1.3631723,0.0000000
1.0702530,-3.1060419,1.3683921,0.0000000
1.0712530,-3.0991377,1.3735937,0.0000000
1.0722530,-3.0922088,1.3787770,0.0000000
1.0732530,-3.0852553,1.3839421,0.0000000
1.0742530,-3.0782770,1.3890888,0.0000000
1.0752530,-3.0712740,1.3942172,0.0000000
1.0762530,-3.0642463,1.3993272,0.0000000
1.0772530,-3.0571940,1.4044187,0.0000000
1.0782530,-3.0501169,1.4094919,0.0000000
1.0792530,-3.0430152,1.4145465,0.0000000
1.0802530,-3.0358888,1.4195825,0.0000000
1.0812530,-3.0287378,1.4246000,0.0000000
1.0822530,-3.0215621,1.4295989,0.0000000
1.0832530,-3.0143618,1.4345791,0.0000000
1.0842530,-3.0071368,1.4395406,0.0000000
1.0852530,-2.9998872,1.4444834,0.0000000
1.0862530,-2.9926130,1.4494073,0.0000000
1.0872530,-2.9853142,1.4543125,0.0000000
1.0882530,-2.9779907,1.4591988,0.0000000
1.0892530,-2.9706427,1.4640661,0.0000000
1.0902530,-2.9632702,1.4689145,0.0000000
1.0912530,-2.9558730,1.4737439,0.0000000
1.0922530,-2.9484513,1.4785543,0.0000000
1.0932530,-2.9410051,1.4833455,0.0000000
1.0942530,-2.9335344,1.4881176,0.0000000
1.0952530,-2.9260392,1.4928705,0.0000000
1.0962530,-2.9185195,1.4976042,0.0000000
1.0972530,-2.9109753,1.5023186,0.0000000
1.0982530,-2.9034067,1.5070136,0.0000000
1.0992530,-2.8958136,1.5116893,0.0000000
1.1002530,-2.8881962,1.5163455,0.0000000
1.1012530,-2.8805543,1.5209822,0.0000000
1.1022530,-2.8728881,1.5255994,0.0000000
1.1032530,-2.8651976,1.5301970,0.0000000
1.1042530,-2.8574827,1.5347749,0.0000000
1.1052530,-2.8497436,1.5393331,0.0000000
1.1062530,-2.8419802,1.5438716,0.0000000
1.1072530,-2.8341925,1.5483903,0.0000000
1.1082530,-2.8263807,1.5528891,0.0000000
1.1092530,-2.8185446,1.5573680,0.0000000
1.1102530,-2.8106844,1.5618269,0.0000000
1.1112530,-2.8028001,1.5662658,0.0000000
1.1122530,-2.7948917,1.5706846,0.0000000
1.1132530,-2.7869592,1.5750832,0.0000000
1.1142530,-2.7790027,1.5794616,0.0000000
1.1152530,-2.7710222,1.5838198,0.0000000
1.1162530,-2.7630177,1.5881577,0.0000000
1.1172530,-2.7549893,1.5924751,0.0000000
1.1182530,-2.7469371,1.5967722,0.0000000
1.1192530,-2.7388609,1.6010487,0.0000000
1.1202530,-2.7307610,1.6053047,0.0000000
1.1212530,-2.7226374,1.6095400,0.0000000
1.1222530,-2.7144900,1.6137547,0.0000000
1.1232530,-2.7063189,1.6179485,0.0000000
1.1242530,-2.6981242,1.6221216,0.0000000
1.1252530,-2.6899059,1.6262738,0.0000000
1.1262530,-2.6816640,1.6304051,0.0000000
1.1272530,-2.6733987,1.6345154,0.0000000
1.1282530,-2.6651099,1.6386046,0.0000000
1.1292530,-2.6567977,1.6426726,0.0000000
1.1302530,-2.6484622,1.6467195,0.0000000
1.1312530,-2.6401034,1.6507451,0.0000000
1.1322530,-2.6317213,1.6547493,0.0000000
1.1332530,-2.6233161,1.6587322,0.0000000
1.1342530,-2.6148877,1.6626936,0.0000000
1.1352530,-2.6064363,1.6666334,0.0000000
1.1362530,-2.5979619,1.6705516,0.0000000
1.1372530,-2.5894645,1.6744482,0.0000000
1.1382530,-2.5809442,1.6783230,0.0000000
1.1392530,-2.5724011,1.6821761,0.0000000
1.1402530,-2.5638352,1.6860072,0.0000000
1.1412530,-2.5552466,1.6898164,0.0000000
1.1422530,-2.5466354,1.6936035,0.0000000
1.1432530,-2.5380017,1.6973686,0.0000000
1.1442530,-2.5293454,1.7011115,0.0000000
1.1452530,-2.5206668,1.7048322,0.0000000
1.1462530,-2.5119657,1.7085305,0.0000000
1.1472530,-2.5032424,1.7122065,0.0000000
1.1482530,-2.4944969,1.7158600,0.0000000
1.1492530,-2.4857293,1.7194910,0.0000000
1.1502530,-2.4769396,1.7230995,0.0000000
1.1512530,-2.4681279,1.7266852,0.0000000
1.1522530,-2.4592944,1.7302482,0.0000000
1.1532530,-2.4504390,1.7337884,0.0000000
1.1542530,-2.4415619,1.7373056,0.0000000
1.1552530,-2.4326632,1.7408000,0.0000000
1.1562530,-2.4237429,1.7442712,0.0000000
1.1572530,-2.4148011,1.7477194,0.0000000
1.1582530,-2.4058380,1.7511444,0.0000000
1.1592530,-2.3968535,1.7545461,0.0000000
1.1602530,-2.3878479,1.7579244,0.0000000
1.1612530,-2.3788212,1.7612794,0.0000000
1.1622530,-2.3697734,1.7646108,0.0000000
1.1632530,-2.3607047,1.7679187,0.0000000
1.1642530,-2.3516152,1.7712030,0.0000000
1.1652530,-2.3425050,1.7744635,0.0000000
1.1662530,-2.3333742,1.7777002,0.0000000
1.1672530,-2.3242228,1.7809130,0.0000000
1.1682530,-2.3150510,1.7841019,0.0000000
1.1692530,-2.3058589,1.7872668,0.0000000
1.1702530,-2.2966466,1.7904076,0.0000000
1.1712530,-2.2874142,1.7935242,0.0000000
1.1722530,-2.2781618,1.7966165,0.0000000
1.1732530,-2.2688895,1.7996845,0.0000000
1.1742530,-2.2595975,1.8027281,0.0000000
1.1752530,-2.2502858,1.8057472,0.0000000
1.1762530,-2.2409545,1.8087417,0.0000000
1.1772530,-2.2316038,1.8117116,0.0000000
1.1782530,-2.2222338,1.8146567,0.0000000
1.1792530,-2.2128446,1.8175771,0.0000000
1.1802530,-2.2034364,1.8204726,0.0000000
1.1812530,-2.1940091,1.8233431,0.0000000
1.1822530,-2.1845631,1.8261886,0.0000000
1.1832530,-2.1750984,1.8290090,0.0000000
1.1842530,-2.1656150,1.8318043,0.0000000
1.1852530,-2.1561133,1.8345742,0.0000000
1.1862530,-2.1465932,1.8373188,0.0000000
1.1872530,-2.1370549,1.8400380,0.0000000
1.1882530,-2.1274986,1.8427317,0.0000000
1.1892530,-2.1179243,1.8453999,0.0000000
1.1902530,-2.1083323,1.8480424,0.0000000
1.1912530,-2.0987226,1.8506592,0.0000000
1.1922530,-2.0890953,1.8532501,0.0000000
1.1932530,-2.0794507,1.8558152,0.0000000
1.1942530,-2.0697889,1.8583544,0.0000000
1.1952530,-2.0601100,1.8608675,0.0000000
1.1962530,-2.0504141,1.8633546,0.0000000
1.1972530,-2.0407014,1.8658154,0.0000000
1.1982530,-2.0309721,1.8682500,0.0000000
1.1992530,-2.0212262,1.8706583,0.0000000
1.2002530,-2.0114640,1.8730402,0.0000000
1.2012530,-2.0016855,1.8753955,0.0000000
1.2022530,-1.9918910,1.8777244,0.0000000
1.2032530,-1.9820806,1.8800266,0.0000000
1.2042530,-1.9722544,1.8823022,0.0000000
1.2052530,-1.9624126,1.8845509,0.0000000
1.2062530,-1.9525554,1.8867728,0.0000000
1.2072530,-1.9426828,1.8889678,0.0000000
1.2082530,-1.9327952,1.8911358,0.0000000
1.2092530,-1.9228926,1.8932768,0.0000000
1.2102530,-1.9129752,1.8953906,0.0000000
1.2112530,-1.9030431,1.8974772,0.0000000
1.2122530,-1.8930965,1.8995366,0.0000000
1.2132530,-1.8831357,1.9015686,0.0000000
1.2142530,-1.8731607,1.9035731,0.0000000
1.2152530,-1.8631717,1.9055502,0.0000000
1.2162530,-1.8531689,1.9074998,0.0000000
1.2172530,-1.8431525,1.9094217,0.0000000
1.2182530,-1.8331226,1.9113160,0.0000000
1.2192530,-1.8230794,1.9131824,0.0000000
1.2202530,-1.8130232,1.9150211,0.0000000
1.2212530,-1.8029539,1.9168319,0.0000000
1.2222530,-1.7928719,1.9186147,0.0000000
1.2232530,-1.7827773,1.9203694,0.0000000
1.2242530,-1.7726703,1.9220961,0.0000000
1.2252530,-1.7625511,1.9237947,0.0000000
1.2262530,-1.7524198,1.9254650,0.0000000
1.2272530,-1.7422767,1.9271070,0.0000000
1.2282530,-1.7321219,1.9287207,0.0000000
1.2292530,-1.7219555,1.9303060,0.0000000
1.2302530,-1.7117779,1.9318628,0.0000000
1.2312530,-1.7015892,1.9333911,0.0000000
1.2322530,-1.6913895,1.9348909,0.0000000
1.2332530,-1.6811790,1.9363619,0.0000000
1.2342530,-1.6709580,1.9378043,0.0000000
1.2352530,-1.6607266,1.9392178,0.0000000
1.2362530,-1.6504851,1.9406026,0.0000000
1.2372530,-1.6402335,1.9419585,0.0000000
1.2382530,-1.6299722,1.9432854,0.0000000
1.2392530,-1.6197012,1.9445833,0.0000000
1.2402530,-1.6094209,1.9458522,0.0000000
1.2412530,-1.5991313,1.9470920,0.0000000
1.2422530,-1.5888328,1.9483027,0.0000000
1.2432530,-1.5785254,1.9494841,0.0000000
1.2442530,-1.5682094,1.9506363,0.0000000
1.2452530,-1.5578850,1.9517591,0.0000000
1.2462530,-1.5475523,1.9528526,0.0000000
1.2472530,-1.5372117,1.9539167,0.0000000
1.2482530,-1.5268632,1.9549513,0.0000000
1.2492530,-1.5165071,1.9559564,0.0000000
1.2502530,-1.5061436,1.9569319,0.0000000
1.2512530,-1.4957729,1.9578779,0.0000000
1.2522530,-1.4853952,1.9587942,0.0000000
1.2532530,-1.4750106,1.9596808,0.0000000
1.2542530,-1.4646195,1.9605377,0.0000000
1.2552530,-1.4542220,1.9613648,0.0000000
1.2562530,-1.4438183,1.9621620,0.0000000
1.2572530,-1.4334087,1.9629294,0.0000000
1.2582530,-1.4229932,1.9636669,0.0000000
1.2592530,-1.4125723,1.9643745,0.0000000
1.2602530,-1.4021459,1.9650521,0.0000000
1.2612530,-1.3917144,1.9656997,0.0000000
1.2622530,-1.3812780,1.9663172,0.0000000
1.2632530,-1.3708369,1.9669046,0.0000000
1.2642530,-1.3603912,1.9674619,0.0000000
1.2652530,-1.3499412,1.9679891,0.0000000
1.2662530,-1.3394872,1.9684860,0.0000000
1.2672530,-1.3290293,1.9689527,0.0000000
1.2682530,-1.3185677,1.9693892,0.0000000
1.2692530,-1.3081026,1.9697954,0.0000000
1.2702530,-1.2976343,1.9701713,0.0000000
1.2712530,-1.2871630,1.9705169,0.0000000
1.2722530,-1.2766888,1.9708321,0.0000000
1.2732530,-1.2662120,1.9711169,0.0000000
1.2742530,-1.2557329,1.9713713,0.0000000
1.2752530,-1.2452515,1.9715953,0.0000000
1.2762530,-1.2347682,1.9717888,0.0000000
1.2772530,-1.2242832,1.9719518,0.0000000
1.2782530,-1.2137966,1.9720843,0.0000000
1.2792530,-1.2033087,1.9721863,0.0000000
1.2802530,-1.1928196,1.9722578,0.0000000
1.2812530,-1.1823297,1.9722987,0.0000000
1.2822530,-1.1718391,1.9723091,0.0000000
1.2832530,-1.1613480,1.9722888,0.0000000
1.2842530,-1.1508566,1.9722380,0.0000000
1.2852530,-1.1403652,1.9721566,0.0000000
1.2862530,-1.1298740,1.9720445,0.0000000
1.2872530,-1.1193832,1.9719018,0.0000000
1.2882530,-1.1088929,1.9717285,0.0000000
1.2892530,-1.0984035,1.9715245,0.0000000
1.2902530,-1.0879151,1.9712899,0.0000000
1.2912530,-1.0774279,1.9710246,0.0000000
1.2922530,-1.0669422,1.9707287,0.0000000
1.2932530,-1.0564581,1.9704020,0.0000000
1.2942530,-1.0459759,1.9700447,0.0000000
1.2952530,-1.0354958,1.9696568,0.0000000
1.2962530,-1.0250180,1.9692382,0.0000000
1.2972530,-1.0145427,1.9687889,0.0000000
1.2982530,-1.0040701,1.9683089,0.0000000
1.2992530,-0.99360041,1.9677983,0.0000000
1.3002530,-0.98313389,1.9672570,0.0000000
1.3012530,-0.97267071,1.9666850,0.0000000
1.3022530,-0.96221109,1.9660824,0.0000000
1.3032530,-0.95175524,1.9654492,0.0000000
1.3042530,-0.94130336,1.9647854,0.0000000
1.3052530,-0.93085566,1.9640909,0.0000000
1.3062530,-0.92041236,1.9633658,0.0000000
1.3072530,-0.90997364,1.9626102,0.0000000
1.3082530,-0.89953973,1.9618239,0.0000000
1.3092530,-0.88911083,1.9610071,0.0000000
1.3102530,-0.87868714,1.9601598,0.0000000
1.3112530,-0.86826887,1.9592819,0.0000000
1.3122530,-0.85785622,1.9583735,0.0000000
1.3132530,-0.84744939,1.9574346,0.0000000
1.3142530,-0.83704859,1.9564653,0.0000000
1.3152530,-0.82665401,1.9554655,0.0000000
1.3162530,-0.81626587,1.9544353,0.0000000
1.3172530,-0.80588435,1.9533747,0.0000000
1.3182530,-0.79550966,1.9522837,0.0000000
1.3192530,-0.78514199,1.9511624,0.0000000
1.3202530,-0.77478155,1.9500108,0.0000000
1.3212530,-0.76442853,1.9488288,0.0000000
1.3222530,-0.75408313,1.9476167,0.0000000
1.3232530,-0.74374554,1.9463743,0.0000000
1.3242530,-0.73341596,1.9451017,0.0000000
1.3252530,-0.72309458,1.9437990,0.0000000
1.3262530,-0.71278159,1.9424661,0.0000000
1.3272530,-0.70247718,1.9411032,0.0000000
1.3282530,-0.69218155,1.9397102,0.0000000
1.3292530,-0.68189489,1.9382872,0.0000000
1.3302530,-0.67161738,1.9368342,0.0000000
1.3312530,-0.66134920,1.9353513,0.0000000
1.3322530,-0.65109056,1.9338386,0.0000000
1.3332530,-0.64084163,1.9322960,0.0000000
1.3342530,-0.63060260,1.9307236,0.0000000
1.3352530,-0.62037365,1.9291214,0.0000000
1.3362530,-0.61015497,1.9274896,0.0000000
1.3372530,-0.59994673,1.9258281,0.0000000
1.3382530,-0.58974911,1.9241370,0.0000000
1.3392530,-0.57956230,1.9224163,0.0000000
1.3402530,-0.56938648,1.9206661,0.0000000
1.3412530,-0.55922181,1.9188865,0.0000000
1.3422530,-0.54906848,1.9170775,0.0000000
1.3432530,-0.53892666,1.9152392,0.0000000
1.3442530,-0.52879652,1.9133715,0.0000000
1.3452530,-0.51867824,1.9114746,0.0000000
1.3462530,-0.50857198,1.9095486,0.0000000
1.3472530,-0.49847792,1.9075934,0.0000000
1.3482530,-0.48839622,1.9056092,0.0000000
1.3492530,-0.47832706,1.9035960,0.0000000
1.3502530,-0.46827059,1.9015539,0.0000000
1.3512530,-0.45822698,1.8994829,0.0000000
1.3522530,-0.44819640,1.8973831,0.0000000
1.3532530,-0.43817900,1.8952546,0.0000000
1.3542530,-0.42817495,1.8930974,0.0000000
1.3552530,-0.41818441,1.8909116,0.0000000
1.3562530,-0.40820754,1.8886972,0.0000000
1.3572530,-0.39824448,1.8864544,0.0000000
1.3582530,-0.38829540,1.8841832,0.0000000
1.3592530,-0.37836046,1.8818837,0.0000000
1.3602530,-0.36843979,1.8795559,0.0000000
1.3612530,-0.35853356,1.8772000,0.0000000
1.3622530,-0.34864191,1.8748159,0.0000000
1.3632530,-0.33876500,1.8724039,0.0000000
1.3642530,-0.32890296,1.8699638,0.0000000
1.3652530,-0.31905595,1.8674959,0.0000000
1.3662530,-0.30922411,1.8650002,0.0000000
1.3672530,-0.29940757,1.8624768,0.0000000
1.3682530,-0.28960649,1.8599258,0.0000000
1.3692530,-0.27982101,1.8573471,0.0000000
1.3702530,-0.27005125,1.8547411,0.0000000
1.3712530,-0.26029736,1.8521076,0.0000000
1.3722530,-0.25055947,1.8494468,0.0000000
1.3732530,-0.24083772,1.8467588,0.0000000
1.3742530,-0.23113224,1.8440436,0.0000000
1.3752530,-0.22144315,1.8413014,0.0000000
1.3762530,-0.21177060,1.8385323,0.0000000
1.3772530,-0.20211470,1.8357362,0.0000000
1.3782530,-0.19247559,1.8329134,0.0000000
1.3792530,-0.18285339,1.8300638,0.0000000
1.3802530,-0.17324821,1.8271877,0.0000000
1.3812530,-0.16366019,1.8242850,0.0000000
1.3822530,-0.15408945,1.8213560,0.0000000
1.3832530,-0.14453609,1.8184005,0.0000000
1.3842530,-0.13500025,1.8154189,0.0000000
1.3852530,-0.12548204,1.8124111,0.0000000
1.3862530,-0.11598156,1.8093772,0.0000000
1.3872530,-0.10649894,1.8063174,0.0000000
1.3882530,-0.097034278,1.8032317,0.0000000
1.3892530,-0.087587694,1.8001203,0.0000000
1.3902530,-0.078159291,1.7969832,0.0000000
1.3912530,-0.068749178,1.7938206,0.0000000
1.3922530,-0.059357459,1.7906324,0.0000000
1.3932530,-0.049984237,1.7874190,0.0000000
1.3942530,-0.040629615,1.7841802,0.0000000
1.3952530,-0.031293693,1.7809163,0.0000000
1.3962530,-0.021976570,1.7776273,0.0000000
1.3972530,-0.012678344,1.7743134,0.0000000
1.3982530,-0.0033991108,1.7709746,0.0000000
1.3992530,0.0058610359,1.7676111,0.0000000
