X:Vel_TX-Body1-Model1(m/s),Y:Vel_TX-Body1-Model1(m/s),Y:Vel_TY-Body1-Model1(m/s),Y:Vel_TZ-Body1-Model1(m/s)
0.52525300,-1.0853005,-0.99530435,0.0000000
0.52625300,-1.0894832,-0.99324530,0.0000000
0.52725300,-1.0936598,-0.99116052,0.0000000
0.52825300,-1.0978302,-0.98905001,0.0000000
0.52925300,-1.1019943,-0.98691380,0.0000000
0.53025300,-1.1061518,-0.98475190,0.0000000
0.53125300,-1.1103027,-0.98256433,0.0000000
0.53225300,-1.1144467,-0.98035111,0.0000000
0.53325300,-1.1185836,-0.97811226,0.0000000
0.53425300,-1.1227134,-0.97584780,0.0000000
0.53525300,-1.1268357,-0.97355776,0.0000000
0.53625300,-1.1309505,-0.97124216,0.0000000
0.53725300,-1.1350575,-0.96890102,0.0000000
0.53825300,-1.1391567,-0.96653438,0.0000000
0.53925300,-1.1432477,-0.96414226,0.0000000
0.54025300,-1.1473305,-0.96172470,0.0000000
0.54125300,-1.1514048,-0.95928172,0.0000000
0.54225300,-1.1554705,-0.95681336,0.0000000
0.54325300,-1.1595274,-0.95431965,0.0000000
0.54425300,-1.1635753,-0.95180064,0.0000000
0.54525300,-1.1676141,-0.94925635,0.0000000
0.54625300,-1.1716436,-0.94668682,0.0000000
0.54725300,-1.1756635,-0.94409211,0.0000000
0.54825300,-1.1796738,-0.94147224,0.0000000
0.54925300,-1.1836743,-0.93882726,0.0000000
0.55025300,-1.1876647,-0.93615722,0.0000000
0.55125300,-1.1916449,-0.93346215,0.0000000
0.55225300,-1.1956147,-0.93074212,0.0000000
0.55325300,-1.1995740,-0.92799717,0.0000000
0.55425300,-1.2035225,-0.92522734,0.0000000
0.55525300,-1.2074601,-0.92243269,0.0000000
0.55625300,-1.2113867,-0.91961328,0.0000000
0.55725300,-1.2153020,-0.91676915,0.0000000
0.55825300,-1.2192058,-0.91390037,0.0000000
0.55925300,-1.2230980,-0.91100699,0.0000000
0.56025300,-1.2269785,-0.90808907,0.0000000
0.56125300,-1.2308469,-0.90514667,0.0000000
0.56225300,-1.2347033,-0.90217985,0.0000000
0.56325300,-1.2385473,-0.89918868,0.0000000
0.56425300,-1.2423788,-0.89617322,0.0000000
0.56525300,-1.2461976,-0.89313353,0.0000000
0.56625300,-1.2500037,-0.89006969,0.0000000
0.56725300,-1.2537966,-0.88698176,0.0000000
0.56825300,-1.2575764,-0.88386982,0.0000000
0.56925300,-1.2613429,-0.88073393,0.0000000
0.57025300,-1.2650958,-0.87757417,0.0000000
0.57125300,-1.2688349,-0.87439062,0.0000000
0.57225300,-1.2725602,-0.87118334,0.0000000
0.57325300,-1.2762714,-0.86795243,0.0000000
0.57425300,-1.2799684,-0.86469795,0.0000000
0.57525300,-1.2836510,-0.86142000,0.0000000
0.57625300,-1.2873190,-0.85811864,0.0000000
0.57725300,-1.2909722,-0.85479397,0.0000000
0.57825300,-1.2946105,-0.85144607,0.0000000
0.57925300,-1.2982338,-0.84807502,0.0000000
0.58025300,-1.3018417,-0.84468092,0.0000000
0.58125300,-1.3054342,-0.84126386,0.0000000
0.58225300,-1.3090111,-0.83782392,0.0000000
0.58325300,-1.3125722,-0.83436119,0.0000000
0.58425300,-1.3161174,-0.83087578,0.0000000
0.58525300,-1.3196464,-0.82736778,0.0000000
0.58625300,-1.3231592,-0.82383728,0.0000000
0.58725300,-1.3266555,-0.82028438,0.0000000
0.58825300,-1.3301352,-0.81670918,0.0000000
0.58925300,-1.3335980,-0.81311178,0.0000000
0.59025300,-1.3370440,-0.80949229,0.0000000
0.59125300,-1.3404728,-0.80585081,0.0000000
0.59225300,-1.3438843,-0.80218744,0.0000000
0.59325300,-1.3472783,-0.79850230,0.0000000
0.59425300,-1.3506547,-0.79479548,0.0000000
0.59525300,-1.3540134,-0.79106711,0.0000000
0.59625300,-1.3573541,-0.78731728,0.0000000
0.59725300,-1.3606767,-0.78354612,0.0000000
0.59825300,-1.3639810,-0.77975373,0.0000000
0.59925300,-1.3672668,-0.77594023,0.0000000
0.60025300,-1.3705341,-0.77210575,0.0000000
0.60125300,-1.3737826,-0.76825039,0.0000000
0.60225300,-1.3770122,-0.76437428,0.0000000
0.60325300,-1.3802227,-0.76047753,0.0000000
0.60425300,-1.3834140,-0.75656028,0.0000000
0.60525300,-1.3865859,-0.75262264,0.0000000
0.60625300,-1.3897382,-0.74866474,0.0000000
0.60725300,-1.3928708,-0.74468670,0.0000000
0.60825300,-1.3959836,-0.74068866,0.0000000
0.60925300,-1.3990763,-0.73667074,0.0000000
0.61025300,-1.4021489,-0.73263307,0.0000000
0.61125300,-1.4052011,-0.72857579,0.0000000
0.61225300,-1.4082329,-0.72449902,0.0000000
0.61325300,-1.4112440,-0.72040291,0.0000000
0.61425300,-1.4142344,-0.71628759,0.0000000
0.61525300,-1.4172038,-0.71215319,0.0000000
0.61625300,-1.4201521,-0.70799986,0.0000000
0.61725300,-1.4230792,-0.70382774,0.0000000
0.61825300,-1.4259850,-0.69963696,0.0000000
0.61925300,-1.4288692,-0.69542766,0.0000000
0.62025300,-1.4317317,-0.69120001,0.0000000
0.62125300,-1.4345724,-0.68695412,0.0000000
0.62225300,-1.4373912,-0.68269017,0.0000000
0.62325300,-1.4401879,-0.67840828,0.0000000
0.62425300,-1.4429623,-0.67410862,0.0000000
0.62525300,-1.4457143,-0.66979133,0.0000000
0.62625300,-1.4484438,-0.66545656,0.0000000
0.62725300,-1.4511507,-0.66110447,0.0000000
0.62825300,-1.4538347,-0.65673521,0.0000000
0.62925300,-1.4564958,-0.65234893,0.0000000
0.63025300,-1.4591339,-0.64794579,0.0000000
0.63125300,-1.4617487,-0.64352596,0.0000000
0.63225300,-1.4643402,-0.63908958,0.0000000
0.63325300,-1.4669082,-0.63463682,0.0000000
0.63425300,-1.4694526,-0.63016784,0.0000000
0.63525300,-1.4719732,-0.62568281,0.0000000
0.63625300,-1.4744700,-0.62118188,0.0000000
0.63725300,-1.4769428,-0.61666522,0.0000000
0.63825300,-1.4793915,-0.61213300,0.0000000
0.63925300,-1.4818159,-0.60758539,0.0000000
0.64025300,-1.4842159,-0.60302254,0.0000000
0.64125300,-1.4865914,-0.59844464,0.0000000
0.64225300,-1.4889423,-0.59385186,0.0000000
0.64325300,-1.4912685,-0.58924436,0.0000000
0.64425300,-1.4935698,-0.58462231,0.0000000
0.64525300,-1.4958461,-0.57998590,0.0000000
0.64625300,-1.4980973,-0.57533529,0.0000000
0.64725300,-1.5003233,-0.57067067,0.0000000
0.64825300,-1.5025240,-0.56599221,0.0000000
0.64925300,-1.5046992,-0.56130008,0.0000000
0.65025300,-1.5068488,-0.55659448,0.0000000
0.65125300,-1.5089728,-0.55187557,0.0000000
0.65225300,-1.5110709,-0.54714354,0.0000000
0.65325300,-1.5131432,-0.54239857,0.0000000
0.65425300,-1.5151895,-0.53764084,0.0000000
0.65525300,-1.5172097,-0.53287055,0.0000000
0.65625300,-1.5192037,-0.52808787,0.0000000
0.65725300,-1.5211713,-0.52329299,0.0000000
0.65825300,-1.5231125,-0.51848609,0.0000000
0.65925300,-1.5250272,-0.51366738,0.0000000
0.66025300,-1.5269153,-0.50883702,0.0000000
0.66125300,-1.5287767,-0.50399522,0.0000000
0.66225300,-1.5306112,-0.49914217,0.0000000
0.66325300,-1.5324188,-0.49427806,0.0000000
0.66425300,-1.5341994,-0.48940307,0.0000000
0.66525300,-1.5359530,-0.48451741,0.0000000
0.66625300,-1.5376793,-0.47962126,0.0000000
0.66725300,-1.5393783,-0.47471483,0.0000000
0.66825300,-1.5410500,-0.46979831,0.0000000
0.66925300,-1.5426942,-0.46487189,0.0000000
0.67025300,-1.5443109,-0.45993578,0.0000000
0.67125300,-1.5458999,-0.45499017,0.0000000
0.67225300,-1.5474613,-0.45003526,0.0000000
0.67325300,-1.5489948,-0.44507125,0.0000000
0.67425300,-1.5505005,-0.44009834,0.0000000
0.67525300,-1.5519782,-0.43511674,0.0000000
0.67625300,-1.5534279,-0.43012664,0.0000000
0.67725300,-1.5548495,-0.42512825,0.0000000
0.67825300,-1.5562429,-0.42012177,0.0000000
0.67925300,-1.5576081,-0.41510741,0.0000000
0.68025300,-1.5589449,-0.41008537,0.0000000
0.68125300,-1.5602534,-0.40505585,0.0000000
0.68225300,-1.5615334,-0.40001907,0.0000000
0.68325300,-1.5627849,-0.39497523,0.0000000
0.68425300,-1.5640078,-0.38992453,0.0000000
0.68525300,-1.5652020,-0.38486719,0.0000000
0.68625300,-1.5663676,-0.37980342,0.0000000
0.68725300,-1.5675044,-0.37473341,0.0000000
0.68825300,-1.5686123,-0.36965739,0.0000000
0.68925300,-1.5696914,-0.36457556,0.0000000
0.69025300,-1.5707415,-0.35948814,0.0000000
0.69125300,-1.5717626,-0.35439533,0.0000000
0.69225300,-1.5727547,-0.34929735,0.0000000
0.69325300,-1.5737177,-0.34419440,0.0000000
0.69425300,-1.5746515,-0.33908671,0.0000000
0.69525300,-1.5755562,-0.33397448,0.0000000
0.69625300,-1.5764316,-0.32885794,0.0000000
0.69725300,-1.5772777,-0.32373728,0.0000000
0.69825300,-1.5780945,-0.31861273,0.0000000
0.69925300,-1.5788820,-0.31348450,0.0000000
0.70025300,-1.5796401,-0.30835281,0.0000000
0.70125300,-1.5803687,-0.30321787,0.0000000
0.70225300,-1.5810678,-0.29807990,0.0000000
0.70325300,-1.5817375,-0.29293911,0.0000000
0.70425300,-1.5823776,-0.28779573,0.0000000
0.70525300,-1.5829882,-0.28264996,0.0000000
0.70625300,-1.5835691,-0.27750202,0.0000000
0.70725300,-1.5841204,-0.27235214,0.0000000
0.70825300,-1.5846421,-0.26720053,0.0000000
0.70925300,-1.5851341,-0.26204740,0.0000000
0.71025300,-1.5855964,-0.25689298,0.0000000
0.71125300,-1.5860290,-0.25173748,0.0000000
0.71225300,-1.5864319,-0.24658112,0.0000000
0.71325300,-1.5868051,-0.24142412,0.0000000
0.71425300,-1.5871484,-0.23626670,0.0000000
0.71525300,-1.5874620,-0.23110908,0.0000000
0.71625300,-1.5877458,-0.22595147,0.0000000
0.71725300,-1.5879998,-0.22079410,0.0000000
0.71825300,-1.5882240,-0.21563718,0.0000000
0.71925300,-1.5884184,-0.21048093,0.0000000
0.72025300,-1.5885830,-0.20532558,0.0000000
0.72125300,-1.5887177,-0.20017133,0.0000000
0.72225300,-1.5888227,-0.19501842,0.0000000
0.72325300,-1.5888978,-0.18986705,0.0000000
0.72425300,-1.5889431,-0.18471746,0.0000000
0.72525300,-1.5889585,-0.17956985,0.0000000
0.72625300,-1.5889442,-0.17442444,0.0000000
0.72725300,-1.5889001,-0.16928146,0.0000000
0.72825300,-1.5888262,-0.16414113,0.0000000
0.72925300,-1.5887225,-0.15900365,0.0000000
0.73025300,-1.5885890,-0.15386926,0.0000000
0.73125300,-1.5884258,-0.14873817,0.0000000
0.73225300,-1.5882328,-0.14361059,0.0000000
0.73325300,-1.5880101,-0.13848675,0.0000000
0.73425300,-1.5877577,-0.13336687,0.0000000
0.73525300,-1.5874757,-0.12825116,0.0000000
0.73625300,-1.5871639,-0.12313983,0.0000000
0.73725300,-1.5868226,-0.11803311,0.0000000
0.73825300,-1.5864516,-0.11293121,0.0000000
0.73925300,-1.5860511,-0.10783436,0.0000000
0.74025300,-1.5856210,-0.10274276,0.0000000
0.74125300,-1.5851614,-0.097656629,0.0000000
0.74225300,-1.5846723,-0.092576188,0.0000000
0.74325300,-1.5841537,-0.087501650,0.0000000
0.74425300,-1.5836057,-0.082433231,0.0000000
0.74525300,-1.5830284,-0.077371145,0.0000000
0.74625300,-1.5824217,-0.072315605,0.0000000
0.74725300,-1.5817858,-0.067266827,0.0000000
0.74825300,-1.5811205,-0.062225023,0.0000000
0.74925300,-1.5804261,-0.057190406,0.0000000
0.75025300,-1.5797025,-0.052163190,0.0000000
0.75125300,-1.5789498,-0.047143585,0.0000000
0.75225300,-1.5781681,-0.042131804,0.0000000
0.75325300,-1.5773573,-0.037128057,0.0000000
0.75425300,-1.5765175,-0.032132555,0.0000000
0.75525300,-1.5756489,-0.027145508,0.0000000
0.75625300,-1.5747514,-0.022167125,0.0000000
0.75725300,-1.5738251,-0.017197615,0.0000000
0.75825300,-1.5728701,-0.012237187,0.0000000
0.75925300,-1.5718865,-0.0072860480,0.0000000
0.76025300,-1.5708742,-0.0023444047,0.0000000
0.76125300,-1.5698334,0.0025875361,0.0000000
0.76225300,-1.5687641,0.0075095689,0.0000000
0.76325300,-1.5676664,0.012421489,0.0000000
0.76425300,-1.5665403,0.017323091,0.0000000
0.76525300,-1.5653860,0.022214172,0.0000000
0.76625300,-1.5642035,0.027094530,0.0000000
0.76725300,-1.5629929,0.031963961,0.0000000
0.76825300,-1.5617543,0.036822264,0.0000000
0.76925300,-1.5604876,0.041669239,0.0000000
0.77025300,-1.5591931,0.046504687,0.0000000
0.77125300,-1.5578708,0.051328406,0.0000000
0.77225300,-1.5565207,0.056140201,0.0000000
0.77325300,-1.5551430,0.060939872,0.0000000
0.77425300,-1.5537378,0.065727224,0.0000000
0.77525300,-1.5523050,0.070502061,0.0000000
0.77625300,-1.5508449,0.075264187,0.0000000
0.77725300,-1.5493575,0.080013409,0.0000000
0.77825300,-1.5478429,0.084749534,0.0000000
0.77925300,-1.5463011,0.089472369,0.0000000
0.78025300,-1.5447324,0.094181724,0.0000000
0.78125300,-1.5431367,0.098877407,0.0000000
0.78225300,-1.5415142,0.10355923,0.0000000
0.78325300,-1.5398650,0.10822700,0.0000000
0.78425300,-1.5381892,0.11288054,0.0000000
0.78525300,-1.5364868,0.11751966,0.0000000
0.78625300,-1.5347580,0.12214417,0.0000000
0.78725300,-1.5330028,0.12675388,0.0000000
0.78825300,-1.5312215,0.13134862,0.0000000
0.78925300,-1.5294140,0.13592821,0.0000000
0.79025300,-1.5275806,0.14049245,0.0000000
0.79125300,-1.5257212,0.14504118,0.0000000
0.79225300,-1.5238361,0.14957420,0.0000000
0.79325300,-1.5219253,0.15409135,0.0000000
0.79425300,-1.5199889,0.15859245,0.0000000
0.79525300,-1.5180271,0.16307732,0.0000000
0.79625300,-1.5160400,0.16754579,0.0000000
0.79725300,-1.5140276,0.17199768,0.0000000
0.79825300,-1.5119902,0.17643283,0.0000000
0.79925300,-1.5099278,0.18085105,0.0000000
0.80025300,-1.5078405,0.18525219,0.0000000
0.80125300,-1.5057285,0.18963607,0.0000000
0.80225300,-1.5035920,0.19400252,0.0000000
0.80325300,-1.5014309,0.19835138,0.0000000
0.80425300,-1.4992455,0.20268249,0.0000000
0.80525300,-1.4970358,0.20699568,0.0000000
0.80625300,-1.4948021,0.21129079,0.0000000
0.80725300,-1.4925443,0.21556765,0.0000000
0.80825300,-1.4902628,0.21982612,0.0000000
0.80925300,-1.4879575,0.22406602,0.0000000
0.81025300,-1.4856287,0.22828721,0.0000000
0.81125300,-1.4832764,0.23248952,0.0000000
0.81225300,-1.4809008,0.23667280,0.0000000
0.81325300,-1.4785020,0.24083690,0.0000000
0.81425300,-1.4760803,0.24498167,0.0000000
0.81525300,-1.4736356,0.24910696,0.0000000
0.81625300,-1.4711681,0.25321261,0.0000000
0.81725300,-1.4686781,0.25729849,0.0000000
0.81825300,-1.4661656,0.26136444,0.0000000
0.81925300,-1.4636307,0.26541031,0.0000000
0.82025300,-1.4610737,0.26943598,0.0000000
0.82125300,-1.4584946,0.27344128,0.0000000
0.82225300,-1.4558936,0.27742609,0.0000000
0.82325300,-1.4532708,0.28139027,0.0000000
0.82425300,-1.4506265,0.28533367,0.0000000
0.82525300,-1.4479607,0.28925616,0.0000000
0.82625300,-1.4452736,0.29315760,0.0000000
0.82725300,-1.4425654,0.29703787,0.0000000
0.82825300,-1.4398361,0.30089683,0.0000000
0.82925300,-1.4370860,0.30473434,0.0000000
0.83025300,-1.4343152,0.30855029,0.0000000
0.83125300,-1.4315238,0.31234454,0.0000000
0.83225300,-1.4287120,0.31611698,0.0000000
0.83325300,-1.4258800,0.31986746,0.0000000
0.83425300,-1.4230279,0.32359588,0.0000000
0.83525300,-1.4201559,0.32730210,0.0000000
0.83625300,-1.4172641,0.33098602,0.0000000
0.83725300,-1.4143528,0.33464750,0.0000000
0.83825300,-1.4114219,0.33828645,0.0000000
0.83925300,-1.4084718,0.34190273,0.0000000
0.84025300,-1.4055025,0.34549624,0.0000000
0.84125300,-1.4025143,0.34906687,0.0000000
0.84225300,-1.3995072,0.35261450,0.0000000
0.84325300,-1.3964815,0.35613903,0.0000000
0.84425300,-1.3934373,0.35964034,0.0000000
0.84525300,-1.3903748,0.36311834,0.0000000
0.84625300,-1.3872942,0.36657292,0.0000000
0.84725300,-1.3841955,0.37000398,0.0000000
0.84825300,-1.3810790,0.37341142,0.0000000
0.84925300,-1.3779449,0.37679513,0.0000000
0.85025300,-1.3747932,0.38015502,0.0000000
0.85125300,-1.3716242,0.38349100,0.0000000
0.85225300,-1.3684381,0.38680297,0.0000000
0.85325300,-1.3652350,0.39009083,0.0000000
0.85425300,-1.3620150,0.39335450,0.0000000
0.85525300,-1.3587784,0.39659389,0.0000000
0.85625300,-1.3555253,0.39980891,0.0000000
0.85725300,-1.3522559,0.40299947,0.0000000
0.85825300,-1.3489704,0.40616549,0.0000000
0.85925300,-1.3456688,0.40930689,0.0000000
0.86025300,-1.3423515,0.41242358,0.0000000
0.86125300,-1.3390185,0.41551549,0.0000000
0.86225300,-1.3356701,0.41858254,0.0000000
0.86325300,-1.3323064,0.42162465,0.0000000
0.86425300,-1.3289275,0.42464175,0.0000000
0.86525300,-1.3255337,0.42763376,0.0000000
0.86625300,-1.3221252,0.43060062,0.0000000
0.86725300,-1.3187020,0.43354225,0.0000000
0.86825300,-1.3152644,0.43645858,0.0000000
0.86925300,-1.3118126,0.43934956,0.0000000
0.87025300,-1.3083467,0.44221511,0.0000000
0.87125300,-1.3048669,0.44505518,0.0000000
0.87225300,-1.3013733,0.44786970,0.0000000
0.87325300,-1.2978662,0.45065861,0.0000000
0.87425300,-1.2943457,0.45342186,0.0000000
0.87525300,-1.2908120,0.45615938,0.0000000
0.87625300,-1.2872653,0.45887113,0.0000000
0.87725300,-1.2837057,0.46155705,0.0000000
0.87825300,-1.2801335,0.46421709,0.0000000
0.87925300,-1.2765487,0.46685120,0.0000000
0.88025300,-1.2729516,0.46945934,0.0000000
0.88125300,-1.2693424,0.47204145,0.0000000
0.88225300,-1.2657212,0.47459749,0.0000000
0.88325300,-1.2620881,0.47712743,0.0000000
0.88425300,-1.2584435,0.47963121,0.0000000
0.88525300,-1.2547874,0.48210881,0.0000000
0.88625300,-1.2511200,0.48456017,0.0000000
0.88725300,-1.2474415,0.48698527,0.0000000
0.88825300,-1.2437521,0.48938407,0.0000000
0.88925300,-1.2400520,0.49175654,0.0000000
0.89025300,-1.2363413,0.49410265,0.0000000
0.89125300,-1.2326201,0.49642236,0.0000000
0.89225300,-1.2288888,0.49871565,0.0000000
0.89325300,-1.2251474,0.50098250,0.0000000
0.89425300,-1.2213961,0.50322288,0.0000000
0.89525300,-1.2176352,0.50543676,0.0000000
0.89625300,-1.2138647,0.50762413,0.0000000
0.89725300,-1.2100848,0.50978496,0.0000000
0.89825300,-1.2062958,0.51191923,0.0000000
0.89925300,-1.2024978,0.51402694,0.0000000
0.90025300,-1.1986910,0.51610807,0.0000000
0.90125300,-1.1948755,0.51816259,0.0000000
0.90225300,-1.1910515,0.52019051,0.0000000
0.90325300,-1.1872192,0.52219181,0.0000000
0.90425300,-1.1833788,0.52416648,0.0000000
0.90525300,-1.1795304,0.52611451,0.0000000
0.90625300,-1.1756742,0.52803591,0.0000000
0.90725300,-1.1718104,0.52993066,0.0000000
0.90825300,-1.1679392,0.53179877,0.0000000
0.90925300,-1.1640607,0.53364023,0.0000000
0.91025300,-1.1601750,0.53545505,0.0000000
0.91125300,-1.1562825,0.53724322,0.0000000
0.91225300,-1.1523832,0.53900476,0.0000000
0.91325300,-1.1484773,0.54073966,0.0000000
0.91425300,-1.1445649,0.54244794,0.0000000
0.91525300,-1.1406464,0.54412961,0.0000000
0.91625300,-1.1367217,0.54578467,0.0000000
0.91725300,-1.1327911,0.54741313,0.0000000
0.91825300,-1.1288547,0.54901502,0.0000000
0.91925300,-1.1249128,0.55059034,0.0000000
0.92025300,-1.1209655,0.55213911,0.0000000
0.92125300,-1.1170129,0.55366136,0.0000000
0.92225300,-1.1130552,0.55515709,0.0000000
0.92325300,-1.1090926,0.55662633,0.0000000
0.92425300,-1.1051252,0.55806910,0.0000000
0.92525300,-1.1011533,0.55948543,0.0000000
0.92625300,-1.0971769,0.56087534,0.0000000
0.92725300,-1.0931963,0.56223887,0.0000000
0.92825300,-1.0892115,0.56357602,0.0000000
0.92925300,-1.0852228,0.56488685,0.0000000
0.93025300,-1.0812304,0.56617137,0.0000000
0.93125300,-1.0772343,0.56742962,0.0000000
0.93225300,-1.0732348,0.56866164,0.0000000
0.93325300,-1.0692319,0.56986746,0.0000000
0.93425300,-1.0652259,0.57104711,0.0000000
0.93525300,-1.0612170,0.57220064,0.0000000
0.93625300,-1.0572052,0.57332809,0.0000000
0.93725300,-1.0531907,0.57442949,0.0000000
0.93825300,-1.0491738,0.57550489,0.0000000
0.93925300,-1.0451545,0.57655433,0.0000000
0.94025300,-1.0411329,0.57757786,0.0000000
0.94125300,-1.0371094,0.57857552,0.0000000
0.94225300,-1.0330839,0.57954737,0.0000000
0.94325300,-1.0290567,0.58049344,0.0000000
0.94425300,-1.0250279,0.58141380,0.0000000
0.94525300,-1.0209977,0.58230849,0.0000000
0.94625300,-1.0169662,0.58317756,0.0000000
0.94725300,-1.0129335,0.58402108,0.0000000
0.94825300,-1.0088999,0.58483909,0.0000000
0.94925300,-1.0048654,0.58563165,0.0000000
0.95025300,-1.0008302,0.58639883,0.0000000
0.95125300,-0.99679451,0.58714067,0.0000000
0.95225300,-0.99275839,0.58785725,0.0000000
0.95325300,-0.98872201,0.58854862,0.0000000
0.95425300,-0.98468552,0.58921485,0.0000000
0.95525300,-0.98064906,0.58985599,0.0000000
0.95625300,-0.97661277,0.59047213,0.0000000
0.95725300,-0.97257680,0.59106331,0.0000000
0.95825300,-0.96854129,0.59162962,0.0000000
0.95925300,-0.96450637,0.59217112,0.0000000
0.96025300,-0.96047219,0.59268787,0.0000000
0.96125300,-0.95643888,0.59317996,0.0000000
0.96225300,-0.95240658,0.59364745,0.0000000
0.96325300,-0.94837543,0.59409042,0.0000000
0.96425300,-0.94434557,0.59450895,0.0000000
0.96525300,-0.94031712,0.59490310,0.0000000
0.96625300,-0.93629022,0.59527295,0.0000000
0.96725300,-0.93226501,0.59561859,0.0000000
0.96825300,-0.92824161,0.59594010,0.0000000
0.96925300,-0.92422016,0.59623754,0.0000000
0.97025300,-0.92020079,0.59651101,0.0000000
0.97125300,-0.91618362,0.59676059,0.0000000
0.97225300,-0.91216879,0.59698635,0.0000000
0.97325300,-0.90815642,0.59718840,0.0000000
0.97425300,-0.90414664,0.59736680,0.0000000
0.97525300,-0.90013958,0.59752165,0.0000000
0.97625300,-0.89613535,0.59765303,0.0000000
0.97725300,-0.89213409,0.59776103,0.0000000
0.97825300,-0.88813591,0.59784575,0.0000000
0.97925300,-0.88414094,0.59790727,0.0000000
0.98025300,-0.88014929,0.59794568,0.0000000
0.98125300,-0.87616110,0.59796107,0.0000000
0.98225300,-0.87217646,0.59795355,0.0000000
0.98325300,-0.86819552,0.59792320,0.0000000
0.98425300,-0.86421837,0.59787011,0.0000000
0.98525300,-0.86024513,0.59779439,0.0000000
0.98625300,-0.85627593,0.59769614,0.0000000
0.98725300,-0.85231088,0.59757543,0.0000000
0.98825300,-0.84835008,0.59743239,0.0000000
0.98925300,-0.84439364,0.59726710,0.0000000
0.99025300,-0.84044169,0.59707967,0.0000000
0.99125300,-0.83649433,0.59687019,0.0000000
0.99225300,-0.83255167,0.59663878,0.0000000
0.99325300,-0.82861381,0.59638553,0.0000000
0.99425300,-0.82468087,0.59611054,0.0000000
0.99525300,-0.82075294,0.59581392,0.0000000
0.99625300,-0.81683014,0.59549577,0.0000000
0.99725300,-0.81291256,0.59515621,0.0000000
0.99825300,-0.80900032,0.59479533,0.0000000
0.99925300,-0.80509351,0.59441325,0.0000000
1.0002530,-0.80119222,0.59401006,0.0000000
1.0012530,-0.79729657,0.59358589,0.0000000
1.0022530,-0.79340665,0.59314084,0.0000000
1.0032530,-0.78952256,0.59267502,0.0000000
1.0042530,-0.78564439,0.59218854,0.0000000
1.0052530,-0.78177225,0.59168151,0.0000000
1.0062530,-0.77790621,0.59115405,0.0000000
1.0072530,-0.77404639,0.59060626,0.0000000
1.0082530,-0.77019286,0.59003826,0.0000000
1.0092530,-0.76634573,0.58945017,0.0000000
1.0102530,-0.76250507,0.58884210,0.0000000
1.0112530,-0.75867099,0.58821416,0.0000000
1.0122530,-0.75484357,0.58756647,0.0000000
1.0132530,-0.75102290,0.58689915,0.0000000
1.0142530,-0.74720906,0.58621231,0.0000000
1.0152530,-0.74340214,0.58550608,0.0000000
1.0162530,-0.73960222,0.58478056,0.0000000
1.0172530,-0.73580938,0.58403588,0.0000000
1.0182530,-0.73202371,0.58327216,0.0000000
1.0192530,-0.72824530,0.58248951,0.0000000
1.0202530,-0.72447421,0.58168806,0.0000000
1.0212530,-0.72071053,0.58086793,0.0000000
1.0222530,-0.71695433,0.58002923,0.0000000
1.0232530,-0.71320570,0.57917210,0.0000000
1.0242530,-0.70946471,0.57829665,0.0000000
1.0252530,-0.70573143,0.57740300,0.0000000
1.0262530,-0.70200594,0.57649128,0.0000000
1.0272530,-0.69828831,0.57556161,0.0000000
1.0282530,-0.69457861,0.57461412,0.0000000
1.0292530,-0.69087692,0.57364892,0.0000000
1.0302530,-0.68718330,0.57266615,0.0000000
1.0312530,-0.68349783,0.57166593,0.0000000
1.0322530,-0.67982056,0.57064838,0.0000000
1.0332530,-0.67615157,0.56961363,0.0000000
1.0342530,-0.67249093,0.56856181,0.0000000
1.0352530,-0.66883869,0.56749304,0.0000000
1.0362530,-0.66519492,0.56640745,0.0000000
1.0372530,-0.66155969,0.56530517,0.0000000
1.0382530,-0.65793306,0.56418632,0.0000000
1.0392530,-0.65431508,0.56305103,0.0000000
1.0402530,-0.65070583,0.56189943,0.0000000
1.0412530,-0.64710535,0.56073165,0.0000000
1.0422530,-0.64351370,0.55954781,0.0000000
1.0432530,-0.63993095,0.55834805,0.0000000
1.0442530,-0.63635714,0.55713249,0.0000000
1.0452530,-0.63279233,0.55590127,0.0000000
1.0462530,-0.62923659,0.55465451,0.0000000
1.0472530,-0.62568995,0.55339235,0.0000000
1.0482530,-0.62215248,0.55211490,0.0000000
1.0492530,-0.61862422,0.55082231,0.0000000
1.0502530,-0.61510522,0.54951470,0.0000000
1.0512530,-0.61159553,0.54819221,0.0000000
1.0522530,-0.60809521,0.54685496,0.0000000
1.0532530,-0.60460430,0.54550308,0.0000000
1.0542530,-0.60112284,0.54413672,0.0000000
1.0552530,-0.59765089,0.54275599,0.0000000
1.0562530,-0.59418847,0.54136103,0.0000000
1.0572530,-0.59073565,0.53995197,0.0000000
1.0582530,-0.58729247,0.53852894,0.0000000
1.0592530,-0.58385895,0.53709208,0.0000000
1.0602530,-0.58043515,0.53564151,0.0000000
1.0612530,-0.57702111,0.53417737,0.0000000
1.0622530,-0.57361686,0.53269979,0.0000000
1.0632530,-0.57022245,0.53120890,0.0000000
1.0642530,-0.56683790,0.52970483,0.0000000
1.0652530,-0.56346327,0.52818772,0.0000000
1.0662530,-0.56009857,0.52665770,0.0000000
1.0672530,-0.55674386,0.52511489,0.0000000
1.0682530,-0.55339915,0.52355944,0.0000000
1.0692530,-0.55006450,0.52199148,0.0000000
1.0702530,-0.54673991,0.52041113,0.0000000
