X:Acc_TX-Body2-Model1(m/s^2),Y:Acc_TX-Body2-Model1(m/s^2),Y:Acc_TY-Body2-Model1(m/s^2),Y:Acc_TZ-Body2-Model1(m/s^2)
1.0912530,7.4030071,4.8194812,0.0000000
1.0922530,7.4276432,4.8003483,0.0000000
1.0932530,7.4522641,4.7811686,0.0000000
1.0942530,7.4768689,4.7619415,0.0000000
1.0952530,7.5014569,4.7426664,0.0000000
1.0962530,7.5260273,4.7233427,0.0000000
1.0972530,7.5505793,4.7039698,0.0000000
1.0982530,7.5751121,4.6845472,0.0000000
1.0992530,7.5996248,4.6650744,0.0000000
1.1002530,7.6241165,4.6455507,0.0000000
1.1012530,7.6485865,4.6259756,0.0000000
1.1022530,7.6730339,4.6063486,0.0000000
1.1032530,7.6974576,4.5866691,0.0000000
1.1042530,7.7218570,4.5669365,0.0000000
1.1052530,7.7462309,4.5471503,0.0000000
1.1062530,7.7705786,4.5273100,0.0000000
1.1072530,7.7948990,4.5074150,0.0000000
1.1082530,7.8191913,4.4874648,0.0000000
1.1092530,7.8434543,4.4674589,0.0000000
1.1102530,7.8676873,4.4473967,0.0000000
1.1112530,7.8918891,4.4272777,0.0000000
1.1122530,7.9160587,4.4071014,0.0000000
1.1132530,7.9401952,4.3868673,0.0000000
1.1142530,7.9642975,4.3665748,0.0000000
1.1152530,7.9883645,4.3462235,0.0000000
1.1162530,8.0123952,4.3258129,0.0000000
1.1172530,8.0363886,4.3053424,0.0000000
1.1182530,8.0603435,4.2848116,0.0000000
1.1192530,8.0842589,4.2642199,0.0000000
1.1202530,8.1081337,4.2435670,0.0000000
1.1212530,8.1319667,4.2228523,0.0000000
1.1222530,8.1557568,4.2020753,0.0000000
1.1232530,8.1795029,4.1812356,0.0000000
1.1242530,8.2032039,4.1603328,0.0000000
1.1252530,8.2268585,4.1393663,0.0000000
1.1262530,8.2504657,4.1183357,0.0000000
1.1272530,8.2740241,4.0972406,0.0000000
1.1282530,8.2975327,4.0760805,0.0000000
1.1292530,8.3209903,4.0548551,0.0000000
1.1302530,8.3443955,4.0335638,0.0000000
1.1312530,8.3677473,4.0122063,0.0000000
1.1322530,8.3910444,3.9907821,0.0000000
1.1332530,8.4142854,3.9692909,0.0000000
1.1342530,8.4374693,3.9477322,0.0000000
1.1352530,8.4605947,3.9261057,0.0000000
1.1362530,8.4836604,3.9044110,0.0000000
1.1372530,8.5066650,3.8826476,0.0000000
1.1382530,8.5296074,3.8608153,0.0000000
1.1392530,8.5524861,3.8389136,0.0000000
1.1402530,8.5753000,3.8169422,0.0000000
1.1412530,8.5980476,3.7949007,0.0000000
1.1422530,8.6207277,3.7727889,0.0000000
1.1432530,8.6433390,3.7506063,0.0000000
1.1442530,8.6658801,3.7283526,0.0000000
1.1452530,8.6883497,3.7060276,0.0000000
1.1462530,8.7107463,3.6836309,0.0000000
1.1472530,8.7330688,3.6611623,0.0000000
1.1482530,8.7553157,3.6386213,0.0000000
1.1492530,8.7774856,3.6160078,0.0000000
1.1502530,8.7995772,3.5933214,0.0000000
1.1512530,8.8215891,3.5705619,0.0000000
1.1522530,8.8435199,3.5477290,0.0000000
1.1532530,8.8653682,3.5248225,0.0000000
1.1542530,8.8871326,3.5018421,0.0000000
1.1552530,8.9088117,3.4787877,0.0000000
1.1562530,8.9304041,3.4556589,0.0000000
1.1572530,8.9519084,3.4324555,0.0000000
1.1582530,8.9733232,3.4091774,0.0000000
1.1592530,8.9946471,3.3858243,0.0000000
1.1602530,9.0158786,3.3623961,0.0000000
1.1612530,9.0370162,3.3388926,0.0000000
1.1622530,9.0580587,3.3153136,0.0000000
1.1632530,9.0790045,3.2916589,0.0000000
1.1642530,9.0998522,3.2679285,0.0000000
1.1652530,9.1206003,3.2441221,0.0000000
1.1662530,9.1412474,3.2202396,0.0000000
1.1672530,9.1617921,3.1962810,0.0000000
1.1682530,9.1822329,3.1722461,0.0000000
1.1692530,9.2025684,3.1481347,0.0000000
1.1702530,9.2227971,3.1239469,0.0000000
1.1712530,9.2429176,3.0996825,0.0000000
1.1722530,9.2629283,3.0753415,0.0000000
1.1732530,9.2828279,3.0509238,0.0000000
1.1742530,9.3026149,3.0264293,0.0000000
1.1752530,9.3222878,3.0018581,0.0000000
1.1762530,9.3418452,2.9772100,0.0000000
1.1772530,9.3612857,2.9524852,0.0000000
1.1782530,9.3806077,2.9276835,0.0000000
1.1792530,9.3998098,2.9028050,0.0000000
1.1802530,9.4188906,2.8778497,0.0000000
1.1812530,9.4378486,2.8528176,0.0000000
1.1822530,9.4566824,2.8277088,0.0000000
1.1832530,9.4753905,2.8025234,0.0000000
1.1842530,9.4939715,2.7772613,0.0000000
1.1852530,9.5124239,2.7519226,0.0000000
1.1862530,9.5307462,2.7265075,0.0000000
1.1872530,9.5489372,2.7010161,0.0000000
1.1882530,9.5669952,2.6754484,0.0000000
1.1892530,9.5849189,2.6498045,0.0000000
1.1902530,9.6027069,2.6240847,0.0000000
1.1912530,9.6203577,2.5982890,0.0000000
1.1922530,9.6378700,2.5724176,0.0000000
1.1932530,9.6552422,2.5464706,0.0000000
1.1942530,9.6724731,2.5204483,0.0000000
1.1952530,9.6895611,2.4943509,0.0000000
1.1962530,9.7065050,2.4681784,0.0000000
1.1972530,9.7233032,2.4419312,0.0000000
1.1982530,9.7399545,2.4156095,0.0000000
1.1992530,9.7564574,2.3892135,0.0000000
1.2002530,9.7728106,2.3627435,0.0000000
1.2012530,9.7890127,2.3361997,0.0000000
1.2022530,9.8050624,2.3095824,0.0000000
1.2032530,9.8209582,2.2828918,0.0000000
1.2042530,9.8366989,2.2561284,0.0000000
1.2052530,9.8522832,2.2292923,0.0000000
1.2062530,9.8677097,2.2023840,0.0000000
1.2072530,9.8829770,2.1754037,0.0000000
1.2082530,9.8980839,2.1483518,0.0000000
1.2092530,9.9130292,2.1212287,0.0000000
1.2102530,9.9278114,2.0940347,0.0000000
1.2112530,9.9424293,2.0667703,0.0000000
1.2122530,9.9568817,2.0394357,0.0000000
1.2132530,9.9711673,2.0120315,0.0000000
1.2142530,9.9852848,1.9845580,0.0000000
1.2152530,9.9992331,1.9570157,0.0000000
1.2162530,10.013011,1.9294050,0.0000000
1.2172530,10.026617,1.9017264,0.0000000
1.2182530,10.040050,1.8739803,0.0000000
1.2192530,10.053309,1.8461673,0.0000000
1.2202530,10.066393,1.8182878,0.0000000
1.2212530,10.079300,1.7903424,0.0000000
1.2222530,10.092030,1.7623314,0.0000000
1.2232530,10.104581,1.7342556,0.0000000
1.2242530,10.116952,1.7061154,0.0000000
1.2252530,10.129142,1.6779114,0.0000000
1.2262530,10.141150,1.6496441,0.0000000
1.2272530,10.152975,1.6213141,0.0000000
1.2282530,10.164616,1.5929221,0.0000000
1.2292530,10.176071,1.5644686,0.0000000
1.2302530,10.187341,1.5359542,0.0000000
1.2312530,10.198423,1.5073795,0.0000000
1.2322530,10.209316,1.4787453,0.0000000
1.2332530,10.220020,1.4500521,0.0000000
1.2342530,10.230535,1.4213006,0.0000000
1.2352530,10.240857,1.3924915,0.0000000
1.2362530,10.250988,1.3636254,0.0000000
1.2372530,10.260926,1.3347032,0.0000000
1.2382530,10.270669,1.3057253,0.0000000
1.2392530,10.280218,1.2766927,0.0000000
1.2402530,10.289571,1.2476060,0.0000000
1.2412530,10.298727,1.2184659,0.0000000
1.2422530,10.307686,1.1892732,0.0000000
1.2432530,10.316447,1.1600287,0.0000000
1.2442530,10.325008,1.1307332,0.0000000
1.2452530,10.333370,1.1013873,0.0000000
1.2462530,10.341531,1.0719920,0.0000000
1.2472530,10.349491,1.0425480,0.0000000
1.2482530,10.357248,1.0130562,0.0000000
1.2492530,10.364803,0.98351731,0.0000000
1.2502530,10.372155,0.95393223,0.0000000
1.2512530,10.379302,0.92430181,0.0000000
1.2522530,10.386245,0.89462689,0.0000000
1.2532530,10.392982,0.86490835,0.0000000
1.2542530,10.399513,0.83514706,0.0000000
1.2552530,10.405837,0.80534390,0.0000000
1.2562530,10.411955,0.77549978,0.0000000
1.2572530,10.417865,0.74561560,0.0000000
1.2582530,10.423566,0.71569228,0.0000000
1.2592530,10.429059,0.68573073,0.0000000
1.2602530,10.434342,0.65573189,0.0000000
1.2612530,10.439416,0.62569670,0.0000000
1.2622530,10.444280,0.59562612,0.0000000
1.2632530,10.448933,0.56552110,0.0000000
1.2642530,10.453375,0.53538261,0.0000000
1.2652530,10.457606,0.50521163,0.0000000
1.2662530,10.461625,0.47500915,0.0000000
1.2672530,10.465433,0.44477614,0.0000000
1.2682530,10.469028,0.41451363,0.0000000
1.2692530,10.472410,0.38422261,0.0000000
1.2702530,10.475580,0.35390410,0.0000000
1.2712530,10.478536,0.32355913,0.0000000
1.2722530,10.481279,0.29318873,0.0000000
1.2732530,10.483809,0.26279393,0.0000000
1.2742530,10.486125,0.23237578,0.0000000
1.2752530,10.488227,0.20193534,0.0000000
1.2762530,10.490115,0.17147365,0.0000000
1.2772530,10.491789,0.14099180,0.0000000
1.2782530,10.493249,0.11049084,0.0000000
1.2792530,10.494495,0.079971865,0.0000000
1.2802530,10.495526,0.049435949,0.0000000
1.2812530,10.496343,0.018884185,0.0000000
1.2822530,10.496946,-0.011682332,0.0000000
1.2832530,10.497334,-0.042262501,0.0000000
1.2842530,10.497508,-0.072855214,0.0000000
1.2852530,10.497468,-0.10345936,0.0000000
1.2862530,10.497214,-0.13407383,0.0000000
1.2872530,10.496746,-0.16469749,0.0000000
1.2882530,10.496064,-0.19532921,0.0000000
1.2892530,10.495169,-0.22596788,0.0000000
1.2902530,10.494060,-0.25661236,0.0000000
1.2912530,10.492738,-0.28726150,0.0000000
1.2922530,10.491203,-0.31791416,0.0000000
1.2932530,10.489454,-0.34856920,0.0000000
1.2942530,10.487494,-0.37922547,0.0000000
1.2952530,10.485321,-0.40988182,0.0000000
1.2962530,10.482937,-0.44053708,0.0000000
1.2972530,10.480340,-0.47119010,0.0000000
1.2982530,10.477533,-0.50183973,0.0000000
1.2992530,10.474515,-0.53248479,0.0000000
1.3002530,10.471286,-0.56312412,0.0000000
1.3012530,10.467847,-0.59375654,0.0000000
1.3022530,10.464199,-0.62438090,0.0000000
1.3032530,10.460342,-0.65499602,0.0000000
1.3042530,10.456276,-0.68560071,0.0000000
1.3052530,10.452002,-0.71619382,0.0000000
1.3062530,10.447520,-0.74677416,0.0000000
1.3072530,10.442832,-0.77734055,0.0000000
1.3082530,10.437937,-0.80789182,0.0000000
1.3092530,10.432837,-0.83842679,0.0000000
1.3102530,10.427531,-0.86894428,0.0000000
1.3112530,10.422020,-0.89944311,0.0000000
1.3122530,10.416306,-0.92992210,0.0000000
1.3132530,10.410388,-0.96038007,0.0000000
1.3142530,10.404268,-0.99081584,0.0000000
1.3152530,10.397946,-1.0212282,0.0000000
1.3162530,10.391423,-1.0516161,0.0000000
1.3172530,10.384700,-1.0819782,0.0000000
1.3182530,10.377777,-1.1123134,0.0000000
1.3192530,10.370656,-1.1426205,0.0000000
1.3202530,10.363336,-1.1728984,0.0000000
1.3212530,10.355820,-1.2031459,0.0000000
1.3222530,10.348107,-1.2333617,0.0000000
1.3232530,10.340199,-1.2635448,0.0000000
1.3242530,10.332096,-1.2936940,0.0000000
1.3252530,10.323800,-1.3238081,0.0000000
1.3262530,10.315311,-1.3538860,0.0000000
1.3272530,10.306631,-1.3839264,0.0000000
1.3282530,10.297759,-1.4139283,0.0000000
1.3292530,10.288698,-1.4438905,0.0000000
1.3302530,10.279448,-1.4738118,0.0000000
1.3312530,10.270011,-1.5036912,0.0000000
1.3322530,10.260386,-1.5335274,0.0000000
1.3332530,10.250576,-1.5633193,0.0000000
1.3342530,10.240581,-1.5930658,0.0000000
1.3352530,10.230403,-1.6227657,0.0000000
1.3362530,10.220042,-1.6524180,0.0000000
1.3372530,10.209500,-1.6820216,0.0000000
1.3382530,10.198778,-1.7115752,0.0000000
1.3392530,10.187876,-1.7410778,0.0000000
1.3402530,10.176796,-1.7705283,0.0000000
1.3412530,10.165540,-1.7999256,0.0000000
1.3422530,10.154108,-1.8292686,0.0000000
1.3432530,10.142502,-1.8585562,0.0000000
1.3442530,10.130722,-1.8877873,0.0000000
1.3452530,10.118771,-1.9169608,0.0000000
1.3462530,10.106648,-1.9460757,0.0000000
1.3472530,10.094356,-1.9751309,0.0000000
1.3482530,10.081896,-2.0041253,0.0000000
1.3492530,10.069269,-2.0330579,0.0000000
1.3502530,10.056476,-2.0619277,0.0000000
1.3512530,10.043519,-2.0907335,0.0000000
1.3522530,10.030398,-2.1194745,0.0000000
1.3532530,10.017116,-2.1481494,0.0000000
1.3542530,10.003673,-2.1767573,0.0000000
1.3552530,9.9900713,-2.2052973,0.0000000
1.3562530,9.9763116,-2.2337682,0.0000000
1.3572530,9.9623954,-2.2621691,0.0000000
1.3582530,9.9483242,-2.2904991,0.0000000
1.3592530,9.9340992,-2.3187570,0.0000000
1.3602530,9.9197220,-2.3469419,0.0000000
1.3612530,9.9051938,-2.3750530,0.0000000
1.3622530,9.8905161,-2.4030891,0.0000000
1.3632530,9.8756903,-2.4310494,0.0000000
1.3642530,9.8607179,-2.4589329,0.0000000
1.3652530,9.8456001,-2.4867386,0.0000000
1.3662530,9.8303386,-2.5144657,0.0000000
1.3672530,9.8149347,-2.5421132,0.0000000
1.3682530,9.7993898,-2.5696802,0.0000000
1.3692530,9.7837055,-2.5971658,0.0000000
1.3702530,9.7678831,-2.6245691,0.0000000
1.3712530,9.7519243,-2.6518892,0.0000000
1.3722530,9.7358303,-2.6791253,0.0000000
1.3732530,9.7196028,-2.7062764,0.0000000
1.3742530,9.7032432,-2.7333417,0.0000000
1.3752530,9.6867530,-2.7603204,0.0000000
1.3762530,9.6701337,-2.7872116,0.0000000
1.3772530,9.6533867,-2.8140144,0.0000000
1.3782530,9.6365137,-2.8407281,0.0000000
1.3792530,9.6195161,-2.8673519,0.0000000
1.3802530,9.6023954,-2.8938848,0.0000000
1.3812530,9.5851531,-2.9203262,0.0000000
1.3822530,9.5677908,-2.9466753,0.0000000
1.3832530,9.5503100,-2.9729312,0.0000000
1.3842530,9.5327121,-2.9990932,0.0000000
1.3852530,9.5149989,-3.0251606,0.0000000
1.3862530,9.4971716,-3.0511325,0.0000000
1.3872530,9.4792320,-3.0770083,0.0000000
1.3882530,9.4611815,-3.1027872,0.0000000
1.3892530,9.4430217,-3.1284685,0.0000000
1.3902530,9.4247541,-3.1540515,0.0000000
1.3912530,9.4063802,-3.1795354,0.0000000
1.3922530,9.3879017,-3.2049197,0.0000000
1.3932530,9.3693199,-3.2302035,0.0000000
1.3942530,9.3506365,-3.2553863,0.0000000
1.3952530,9.3318530,-3.2804674,0.0000000
1.3962530,9.3129710,-3.3054461,0.0000000
1.3972530,9.2939919,-3.3303217,0.0000000
1.3982530,9.2749174,-3.3550937,0.0000000
1.3992530,9.2557489,-3.3797615,0.0000000
1.4002530,9.2364880,-3.4043243,0.0000000
1.4012530,9.2171363,-3.4287816,0.0000000
1.4022530,9.1976952,-3.4531328,0.0000000
1.4032530,9.1781663,-3.4773774,0.0000000
1.4042530,9.1585512,-3.5015147,0.0000000
1.4052530,9.1388513,-3.5255441,0.0000000
1.4062530,9.1190682,-3.5494652,0.0000000
1.4072530,9.0992034,-3.5732774,0.0000000
1.4082530,9.0792584,-3.5969802,0.0000000
1.4092530,9.0592348,-3.6205729,0.0000000
1.4102530,9.0391340,-3.6440552,0.0000000
1.4112530,9.0189576,-3.6674264,0.0000000
1.4122530,8.9987072,-3.6906862,0.0000000
1.4132530,8.9783840,-3.7138339,0.0000000
1.4142530,8.9579898,-3.7368692,0.0000000
1.4152530,8.9375260,-3.7597916,0.0000000
1.4162530,8.9169940,-3.7826006,0.0000000
1.4172530,8.8963954,-3.8052957,0.0000000
1.4182530,8.8757317,-3.8278766,0.0000000
1.4192530,8.8550043,-3.8503427,0.0000000
1.4202530,8.8342147,-3.8726938,0.0000000
1.4212530,8.8133643,-3.8949293,0.0000000
1.4222530,8.7924547,-3.9170489,0.0000000
1.4232530,8.7714873,-3.9390521,0.0000000
1.4242530,8.7504635,-3.9609386,0.0000000
1.4252530,8.7293848,-3.9827081,0.0000000
1.4262530,8.7082526,-4.0043600,0.0000000
1.4272530,8.6870684,-4.0258942,0.0000000
1.4282530,8.6658336,-4.0473103,0.0000000
1.4292530,8.6445496,-4.0686078,0.0000000
1.4302530,8.6232179,-4.0897866,0.0000000
1.4312530,8.6018397,-4.1108462,0.0000000
1.4322530,8.5804167,-4.1317863,0.0000000
1.4332530,8.5589500,-4.1526068,0.0000000
1.4342530,8.5374412,-4.1733072,0.0000000
1.4352530,8.5158916,-4.1938872,0.0000000
1.4362530,8.4943026,-4.2143467,0.0000000
1.4372530,8.4726756,-4.2346853,0.0000000
1.4382530,8.4510118,-4.2549028,0.0000000
1.4392530,8.4293127,-4.2749990,0.0000000
1.4402530,8.4075797,-4.2949735,0.0000000
1.4412530,8.3858140,-4.3148262,0.0000000
1.4422530,8.3640169,-4.3345568,0.0000000
1.4432530,8.3421899,-4.3541652,0.0000000
1.4442530,8.3203342,-4.3736510,0.0000000
1.4452530,8.2984511,-4.3930142,0.0000000
1.4462530,8.2765419,-4.4122545,0.0000000
1.4472530,8.2546079,-4.4313717,0.0000000
1.4482530,8.2326504,-4.4503657,0.0000000
1.4492530,8.2106707,-4.4692363,0.0000000
1.4502530,8.1886700,-4.4879834,0.0000000
1.4512530,8.1666496,-4.5066067,0.0000000
1.4522530,8.1446107,-4.5251061,0.0000000
1.4532530,8.1225545,-4.5434816,0.0000000
1.4542530,8.1004824,-4.5617329,0.0000000
1.4552530,8.0783955,-4.5798600,0.0000000
1.4562530,8.0562950,-4.5978627,0.0000000
1.4572530,8.0341821,-4.6157409,0.0000000
1.4582530,8.0120581,-4.6334945,0.0000000
1.4592530,7.9899241,-4.6511235,0.0000000
1.4602530,7.9677812,-4.6686277,0.0000000
1.4612530,7.9456307,-4.6860071,0.0000000
1.4622530,7.9234737,-4.7032615,0.0000000
1.4632530,7.9013114,-4.7203910,0.0000000
1.4642530,7.8791449,-4.7373954,0.0000000
1.4652530,7.8569752,-4.7542748,0.0000000
1.4662530,7.8348037,-4.7710290,0.0000000
1.4672530,7.8126313,-4.7876580,0.0000000
1.4682530,7.7904591,-4.8041618,0.0000000
1.4692530,7.7682883,-4.8205403,0.0000000
1.4702530,7.7461199,-4.8367936,0.0000000
1.4712530,7.7239550,-4.8529216,0.0000000
1.4722530,7.7017947,-4.8689243,0.0000000
1.4732530,7.6796400,-4.8848017,0.0000000
1.4742530,7.6574920,-4.9005538,0.0000000
1.4752530,7.6353516,-4.9161807,0.0000000
1.4762530,7.6132200,-4.9316822,0.0000000
1.4772530,7.5910981,-4.9470585,0.0000000
1.4782530,7.5689870,-4.9623095,0.0000000
1.4792530,7.5468876,-4.9774354,0.0000000
1.4802530,7.5248009,-4.9924360,0.0000000
1.4812530,7.5027280,-5.0073116,0.0000000
1.4822530,7.4806697,-5.0220620,0.0000000
1.4832530,7.4586270,-5.0366874,0.0000000
1.4842530,7.4366009,-5.0511879,0.0000000
1.4852530,7.4145924,-5.0655634,0.0000000
1.4862530,7.3926022,-5.0798140,0.0000000
1.4872530,7.3706315,-5.0939399,0.0000000
1.4882530,7.3486810,-5.1079410,0.0000000
1.4892530,7.3267517,-5.1218175,0.0000000
1.4902530,7.3048444,-5.1355695,0.0000000
1.4912530,7.2829601,-5.1491970,0.0000000
1.4922530,7.2610996,-5.1627001,0.0000000
1.4932530,7.2392638,-5.1760789,0.0000000
1.4942530,7.2174535,-5.1893336,0.0000000
1.4952530,7.1956695,-5.2024642,0.0000000
1.4962530,7.1739128,-5.2154708,0.0000000
1.4972530,7.1521841,-5.2283536,0.0000000
1.4982530,7.1304843,-5.2411126,0.0000000
1.4992530,7.1088141,-5.2537480,0.0000000
1.5002530,7.0871743,-5.2662599,0.0000000
1.5012530,7.0655658,-5.2786484,0.0000000
1.5022530,7.0439892,-5.2909137,0.0000000
1.5032530,7.0224455,-5.3030559,0.0000000
1.5042530,7.0009352,-5.3150751,0.0000000
1.5052530,6.9794593,-5.3269715,0.0000000
1.5062530,6.9580184,-5.3387452,0.0000000
1.5072530,6.9366132,-5.3503964,0.0000000
1.5082530,6.9152445,-5.3619252,0.0000000
1.5092530,6.8939129,-5.3733317,0.0000000
1.5102530,6.8726193,-5.3846162,0.0000000
1.5112530,6.8513642,-5.3957788,0.0000000
1.5122530,6.8301484,-5.4068195,0.0000000
1.5132530,6.8089726,-5.4177387,0.0000000
1.5142530,6.7878373,-5.4285365,0.0000000
1.5152530,6.7667433,-5.4392130,0.0000000
1.5162530,6.7456913,-5.4497684,0.0000000
1.5172530,6.7246817,-5.4602029,0.0000000
1.5182530,6.7037154,-5.4705167,0.0000000
1.5192530,6.6827929,-5.4807099,0.0000000
1.5202530,6.6619148,-5.4907827,0.0000000
1.5212530,6.6410818,-5.5007354,0.0000000
1.5222530,6.6202944,-5.5105680,0.0000000
1.5232530,6.5995532,-5.5202808,0.0000000
1.5242530,6.5788588,-5.5298740,0.0000000
1.5252530,6.5582117,-5.5393477,0.0000000
1.5262530,6.5376127,-5.5487022,0.0000000
1.5272530,6.5170621,-5.5579376,0.0000000
1.5282530,6.4965605,-5.5670542,0.0000000
1.5292530,6.4761085,-5.5760521,0.0000000
1.5302530,6.4557067,-5.5849315,0.0000000
1.5312530,6.4353554,-5.5936927,0.0000000
1.5322530,6.4150553,-5.6023358,0.0000000
1.5332530,6.3948069,-5.6108611,0.0000000
1.5342530,6.3746106,-5.6192687,0.0000000
1.5352530,6.3544669,-5.6275588,0.0000000
1.5362530,6.3343764,-5.6357318,0.0000000
1.5372530,6.3143395,-5.6437877,0.0000000
1.5382530,6.2943566,-5.6517267,0.0000000
1.5392530,6.2744283,-5.6595492,0.0000000
1.5402530,6.2545550,-5.6672553,0.0000000
1.5412530,6.2347370,-5.6748452,0.0000000
1.5422530,6.2149750,-5.6823191,0.0000000
1.5432530,6.1952692,-5.6896773,0.0000000
1.5442530,6.1756201,-5.6969199,0.0000000
1.5452530,6.1560282,-5.7040472,0.0000000
1.5462530,6.1364938,-5.7110594,0.0000000
1.5472530,6.1170173,-5.7179568,0.0000000
1.5482530,6.0975991,-5.7247394,0.0000000
1.5492530,6.0782397,-5.7314076,0.0000000
1.5502530,6.0589394,-5.7379615,0.0000000
1.5512530,6.0396985,-5.7444014,0.0000000
1.5522530,6.0205174,-5.7507276,0.0000000
1.5532530,6.0013966,-5.7569401,0.0000000
1.5542530,5.9823362,-5.7630393,0.0000000
1.5552530,5.9633368,-5.7690254,0.0000000
1.5562530,5.9443985,-5.7748985,0.0000000
1.5572530,5.9255218,-5.7806589,0.0000000
1.5582530,5.9067070,-5.7863069,0.0000000
1.5592530,5.8879544,-5.7918426,0.0000000
1.5602530,5.8692643,-5.7972663,0.0000000
1.5612530,5.8506369,-5.8025781,0.0000000
1.5622530,5.8320727,-5.8077784,0.0000000
1.5632530,5.8135719,-5.8128673,0.0000000
1.5642530,5.7951348,-5.8178450,0.0000000
1.5652530,5.7767616,-5.8227118,0.0000000
1.5662530,5.7584526,-5.8274679,0.0000000
1.5672530,5.7402082,-5.8321136,0.0000000
1.5682530,5.7220285,-5.8366489,0.0000000
1.5692530,5.7039138,-5.8410742,0.0000000
1.5702530,5.6858644,-5.8453896,0.0000000
1.5712530,5.6678805,-5.8495955,0.0000000
1.5722530,5.6499623,-5.8536919,0.0000000
1.5732530,5.6321101,-5.8576792,0.0000000
1.5742530,5.6143241,-5.8615574,0.0000000
1.5752530,5.5966045,-5.8653270,0.0000000
1.5762530,5.5789516,-5.8689880,0.0000000
1.5772530,5.5613655,-5.8725407,0.0000000
1.5782530,5.5438465,-5.8759853,0.0000000
1.5792530,5.5263947,-5.8793221,0.0000000
1.5802530,5.5090103,-5.8825511,0.0000000
1.5812530,5.4916935,-5.8856727,0.0000000
1.5822530,5.4744446,-5.8886871,0.0000000
1.5832530,5.4572636,-5.8915944,0.0000000
1.5842530,5.4401508,-5.8943949,0.0000000
1.5852530,5.4231063,-5.8970888,0.0000000
1.5862530,5.4061303,-5.8996763,0.0000000
1.5872530,5.3892229,-5.9021576,0.0000000
1.5882530,5.3723843,-5.9045329,0.0000000
1.5892530,5.3556147,-5.9068024,0.0000000
1.5902530,5.3389141,-5.9089664,0.0000000
1.5912530,5.3222827,-5.9110250,0.0000000
1.5922530,5.3057206,-5.9129784,0.0000000
1.5932530,5.2892280,-5.9148269,0.0000000
1.5942530,5.2728050,-5.9165706,0.0000000
1.5952530,5.2564517,-5.9182097,0.0000000
1.5962530,5.2401682,-5.9197445,0.0000000
1.5972530,5.2239546,-5.9211751,0.0000000
1.5982530,5.2078110,-5.9225018,0.0000000
1.5992530,5.1917376,-5.9237247,0.0000000
1.6002530,5.1757343,-5.9248440,0.0000000
1.6012530,5.1598014,-5.9258600,0.0000000
1.6022530,5.1439389,-5.9267728,0.0000000
1.6032530,5.1281468,-5.9275826,0.0000000
1.6042530,5.1124253,-5.9282896,0.0000000
1.6052530,5.0967744,-5.9288940,0.0000000
1.6062530,5.0811943,-5.9293960,0.0000000
1.6072530,5.0656848,-5.9297957,0.0000000
1.6082530,5.0502462,-5.9300934,0.0000000
1.6092530,5.0348784,-5.9302893,0.0000000
1.6102530,5.0195816,-5.9303835,0.0000000
1.6112530,5.0043557,-5.9303762,0.0000000
1.6122530,4.9892008,-5.9302675,0.0000000
1.6132530,4.9741170,-5.9300578,0.0000000
1.6142530,4.9591043,-5.9297471,0.0000000
1.6152530,4.9441627,-5.9293357,0.0000000
1.6162530,4.9292922,-5.9288237,0.0000000
1.6172530,4.9144929,-5.9282112,0.0000000
1.6182530,4.8997649,-5.9274985,0.0000000
1.6192530,4.8851080,-5.9266858,0.0000000
1.6202530,4.8705224,-5.9257731,0.0000000
1.6212530,4.8560079,-5.9247608,0.0000000
1.6222530,4.8415648,-5.9236489,0.0000000
1.6232530,4.8271929,-5.9224376,0.0000000
1.6242530,4.8128922,-5.9211271,0.0000000
1.6252530,4.7986628,-5.9197175,0.0000000
1.6262530,4.7845046,-5.9182090,0.0000000
1.6272530,4.7704176,-5.9166019,0.0000000
1.6282530,4.7564019,-5.9148961,0.0000000
1.6292530,4.7424573,-5.9130920,0.0000000
1.6302530,4.7285839,-5.9111896,0.0000000
1.6312530,4.7147817,-5.9091892,0.0000000
1.6322530,4.7010506,-5.9070908,0.0000000
1.6332530,4.6873906,-5.9048946,0.0000000
1.6342530,4.6738016,-5.9026009,0.0000000
1.6352530,4.6602837,-5.9002097,0.0000000
1.6362530,4.6468367,-5.8977211,0.0000000
1.6372530,4.6334607,-5.8951354,0.0000000
1.6382530,4.6201556,-5.8924527,0.0000000
1.6392530,4.6069213,-5.8896732,0.0000000
1.6402530,4.5937578,-5.8867969,0.0000000
1.6412530,4.5806650,-5.8838241,0.0000000
1.6422530,4.5676430,-5.8807548,0.0000000
1.6432530,4.5546915,-5.8775893,0.0000000
1.6442530,4.5418106,-5.8743276,0.0000000
1.6452530,4.5290002,-5.8709699,0.0000000
1.6462530,4.5162603,-5.8675164,0.0000000
1.6472530,4.5035906,-5.8639671,0.0000000
1.6482530,4.4909913,-5.8603223,0.0000000
1.6492530,4.4784621,-5.8565821,0.0000000
1.6502530,4.4660031,-5.8527465,0.0000000
1.6512530,4.4536141,-5.8488157,0.0000000
1.6522530,4.4412950,-5.8447899,0.0000000
1.6532530,4.4290458,-5.8406692,0.0000000
1.6542530,4.4168664,-5.8364538,0.0000000
1.6552530,4.4047566,-5.8321437,0.0000000
1.6562530,4.3927165,-5.8277390,0.0000000
1.6572530,4.3807458,-5.8232400,0.0000000
1.6582530,4.3688444,-5.8186467,0.0000000
1.6592530,4.3570124,-5.8139593,0.0000000
