X:Pos_TX-Body1-Model1(m),Y:Pos_TX-Body1-Model1(m),Y:Pos_TY-Body1-Model1(m),Y:Pos_TZ-Body1-Model1(m)
2.1212530,-0.057001382,-0.49674022,0.0000000
2.1222530,-0.056024216,-0.49685137,0.0000000
2.1232530,-0.055046460,-0.49696065,0.0000000
2.1242530,-0.054068125,-0.49706804,0.0000000
2.1252530,-0.053089219,-0.49717355,0.0000000
2.1262530,-0.052109750,-0.49727716,0.0000000
2.1272530,-0.051129727,-0.49737888,0.0000000
2.1282530,-0.050149159,-0.49747870,0.0000000
2.1292530,-0.049168055,-0.49757663,0.0000000
2.1302530,-0.048186422,-0.49767265,0.0000000
2.1312530,-0.047204271,-0.49776677,0.0000000
2.1322530,-0.046221609,-0.49785898,0.0000000
2.1332530,-0.045238445,-0.49794928,0.0000000
2.1342530,-0.044254788,-0.49803766,0.0000000
2.1352530,-0.043270646,-0.49812413,0.0000000
2.1362530,-0.042286028,-0.49820868,0.0000000
2.1372530,-0.041300942,-0.49829131,0.0000000
2.1382530,-0.040315397,-0.49837202,0.0000000
2.1392530,-0.039329402,-0.49845080,0.0000000
2.1402530,-0.038342965,-0.49852765,0.0000000
2.1412530,-0.037356095,-0.49860257,0.0000000
2.1422530,-0.036368800,-0.49867556,0.0000000
2.1432530,-0.035381089,-0.49874661,0.0000000
2.1442530,-0.034392970,-0.49881572,0.0000000
2.1452530,-0.033404452,-0.49888289,0.0000000
2.1462530,-0.032415543,-0.49894813,0.0000000
2.1472530,-0.031426251,-0.49901141,0.0000000
2.1482530,-0.030436585,-0.49907275,0.0000000
2.1492530,-0.029446554,-0.49913215,0.0000000
2.1502530,-0.028456166,-0.49918959,0.0000000
2.1512530,-0.027465429,-0.49924508,0.0000000
2.1522530,-0.026474351,-0.49929862,0.0000000
2.1532530,-0.025482942,-0.49935020,0.0000000
2.1542530,-0.024491208,-0.49939982,0.0000000
2.1552530,-0.023499159,-0.49944748,0.0000000
2.1562530,-0.022506803,-0.49949319,0.0000000
2.1572530,-0.021514148,-0.49953693,0.0000000
2.1582530,-0.020521202,-0.49957870,0.0000000
2.1592530,-0.019527974,-0.49961851,0.0000000
2.1602530,-0.018534471,-0.49965636,0.0000000
2.1612530,-0.017540703,-0.49969223,0.0000000
2.1622530,-0.016546676,-0.49972613,0.0000000
2.1632530,-0.015552399,-0.49975806,0.0000000
2.1642530,-0.014557881,-0.49978802,0.0000000
2.1652530,-0.013563128,-0.49981601,0.0000000
2.1662530,-0.012568150,-0.49984202,0.0000000
2.1672530,-0.011572955,-0.49986605,0.0000000
2.1682530,-0.010577550,-0.49988810,0.0000000
2.1692530,-0.0095819427,-0.49990818,0.0000000
2.1702530,-0.0085861420,-0.49992627,0.0000000
2.1712530,-0.0075901556,-0.49994239,0.0000000
2.1722530,-0.0065939912,-0.49995652,0.0000000
2.1732530,-0.0055976567,-0.49996867,0.0000000
2.1742530,-0.0046011600,-0.49997883,0.0000000
2.1752530,-0.0036045088,-0.49998701,0.0000000
2.1762530,-0.0026077110,-0.49999320,0.0000000
2.1772530,-0.0016107743,-0.49999741,0.0000000
2.1782530,-0.00061370644,-0.49999962,0.0000000
2.1792530,0.00038348494,-0.49999985,0.0000000
2.1802530,0.0013807922,-0.49999809,0.0000000
2.1812530,0.0023782076,-0.49999434,0.0000000
2.1822530,0.0033757236,-0.49998860,0.0000000
2.1832530,0.0043733327,-0.49998087,0.0000000
2.1842530,0.0053710272,-0.49997115,0.0000000
2.1852530,0.0063687998,-0.49995944,0.0000000
2.1862530,0.0073666429,-0.49994573,0.0000000
2.1872530,0.0083645490,-0.49993003,0.0000000
2.1882530,0.0093625109,-0.49991234,0.0000000
2.1892530,0.010360521,-0.49989265,0.0000000
2.1902530,0.011358572,-0.49987097,0.0000000
2.1912530,0.012356657,-0.49984729,0.0000000
2.1922530,0.013354768,-0.49982162,0.0000000
2.1932530,0.014352898,-0.49979395,0.0000000
2.1942530,0.015351040,-0.49976429,0.0000000
2.1952530,0.016349187,-0.49973263,0.0000000
2.1962530,0.017347332,-0.49969898,0.0000000
2.1972530,0.018345467,-0.49966333,0.0000000
2.1982530,0.019343585,-0.49962569,0.0000000
2.1992530,0.020341680,-0.49958604,0.0000000
2.2002530,0.021339744,-0.49954441,0.0000000
2.2012530,0.022337771,-0.49950077,0.0000000
2.2022530,0.023335753,-0.49945515,0.0000000
2.2032530,0.024333684,-0.49940752,0.0000000
2.2042530,0.025331556,-0.49935790,0.0000000
2.2052530,0.026329364,-0.49930628,0.0000000
2.2062530,0.027327100,-0.49925267,0.0000000
2.2072530,0.028324757,-0.49919706,0.0000000
2.2082530,0.029322328,-0.49913946,0.0000000
2.2092530,0.030319808,-0.49907986,0.0000000
2.2102530,0.031317190,-0.49901827,0.0000000
2.2112530,0.032314466,-0.49895468,0.0000000
2.2122530,0.033311630,-0.49888910,0.0000000
2.2132530,0.034308676,-0.49882153,0.0000000
2.2142530,0.035305597,-0.49875196,0.0000000
2.2152530,0.036302387,-0.49868040,0.0000000
2.2162530,0.037299040,-0.49860684,0.0000000
2.2172530,0.038295548,-0.49853129,0.0000000
2.2182530,0.039291907,-0.49845376,0.0000000
2.2192530,0.040288108,-0.49837423,0.0000000
2.2202530,0.041284147,-0.49829270,0.0000000
2.2212530,0.042280017,-0.49820919,0.0000000
2.2222530,0.043275712,-0.49812369,0.0000000
2.2232530,0.044271225,-0.49803620,0.0000000
2.2242530,0.045266550,-0.49794672,0.0000000
2.2252530,0.046261683,-0.49785526,0.0000000
2.2262530,0.047256615,-0.49776180,0.0000000
2.2272530,0.048251342,-0.49766636,0.0000000
2.2282530,0.049245858,-0.49756894,0.0000000
2.2292530,0.050240156,-0.49746952,0.0000000
2.2302530,0.051234232,-0.49736813,0.0000000
2.2312530,0.052228078,-0.49726475,0.0000000
2.2322530,0.053221689,-0.49715938,0.0000000
2.2332530,0.054215059,-0.49705204,0.0000000
2.2342530,0.055208184,-0.49694271,0.0000000
2.2352530,0.056201056,-0.49683140,0.0000000
2.2362530,0.057193671,-0.49671811,0.0000000
2.2372530,0.058186023,-0.49660285,0.0000000
2.2382530,0.059178106,-0.49648560,0.0000000
2.2392530,0.060169914,-0.49636638,0.0000000
2.2402530,0.061161443,-0.49624518,0.0000000
2.2412530,0.062152687,-0.49612200,0.0000000
2.2422530,0.063143640,-0.49599686,0.0000000
2.2432530,0.064134298,-0.49586973,0.0000000
2.2442530,0.065124654,-0.49574064,0.0000000
2.2452530,0.066114704,-0.49560957,0.0000000
2.2462530,0.067104442,-0.49547653,0.0000000
2.2472530,0.068093863,-0.49534152,0.0000000
2.2482530,0.069082963,-0.49520455,0.0000000
2.2492530,0.070071735,-0.49506560,0.0000000
2.2502530,0.071060174,-0.49492469,0.0000000
2.2512530,0.072048277,-0.49478182,0.0000000
2.2522530,0.073036037,-0.49463698,0.0000000
2.2532530,0.074023450,-0.49449017,0.0000000
2.2542530,0.075010511,-0.49434140,0.0000000
2.2552530,0.075997214,-0.49419068,0.0000000
2.2562530,0.076983556,-0.49403799,0.0000000
2.2572530,0.077969531,-0.49388334,0.0000000
2.2582530,0.078955134,-0.49372673,0.0000000
2.2592530,0.079940361,-0.49356817,0.0000000
2.2602530,0.080925207,-0.49340765,0.0000000
2.2612530,0.081909667,-0.49324518,0.0000000
2.2622530,0.082893738,-0.49308075,0.0000000
2.2632530,0.083877413,-0.49291437,0.0000000
2.2642530,0.084860689,-0.49274604,0.0000000
2.2652530,0.085843561,-0.49257576,0.0000000
2.2662530,0.086826024,-0.49240354,0.0000000
2.2672530,0.087808075,-0.49222936,0.0000000
2.2682530,0.088789708,-0.49205324,0.0000000
2.2692530,0.089770920,-0.49187517,0.0000000
2.2702530,0.090751706,-0.49169516,0.0000000
2.2712530,0.091732061,-0.49151320,0.0000000
2.2722530,0.092711982,-0.49132931,0.0000000
2.2732530,0.093691465,-0.49114347,0.0000000
2.2742530,0.094670504,-0.49095570,0.0000000
2.2752530,0.095649096,-0.49076598,0.0000000
2.2762530,0.096627237,-0.49057433,0.0000000
2.2772530,0.097604922,-0.49038075,0.0000000
2.2782530,0.098582148,-0.49018523,0.0000000
2.2792530,0.099558911,-0.48998778,0.0000000
2.2802530,0.10053521,-0.48978840,0.0000000
2.2812530,0.10151103,-0.48958708,0.0000000
2.2822530,0.10248638,-0.48938384,0.0000000
2.2832530,0.10346125,-0.48917867,0.0000000
2.2842530,0.10443563,-0.48897157,0.0000000
2.2852530,0.10540953,-0.48876255,0.0000000
2.2862530,0.10638294,-0.48855160,0.0000000
2.2872530,0.10735585,-0.48833874,0.0000000
2.2882530,0.10832827,-0.48812395,0.0000000
2.2892530,0.10930018,-0.48790723,0.0000000
2.2902530,0.11027159,-0.48768861,0.0000000
2.2912530,0.11124249,-0.48746806,0.0000000
2.2922530,0.11221288,-0.48724560,0.0000000
2.2932530,0.11318275,-0.48702122,0.0000000
2.2942530,0.11415210,-0.48679492,0.0000000
2.2952530,0.11512092,-0.48656672,0.0000000
2.2962530,0.11608922,-0.48633660,0.0000000
2.2972530,0.11705699,-0.48610458,0.0000000
2.2982530,0.11802422,-0.48587064,0.0000000
2.2992530,0.11899092,-0.48563480,0.0000000
2.3002530,0.11995708,-0.48539705,0.0000000
2.3012530,0.12092269,-0.48515740,0.0000000
2.3022530,0.12188776,-0.48491584,0.0000000
2.3032530,0.12285227,-0.48467238,0.0000000
2.3042530,0.12381623,-0.48442702,0.0000000
2.3052530,0.12477963,-0.48417976,0.0000000
2.3062530,0.12574248,-0.48393060,0.0000000
2.3072530,0.12670475,-0.48367955,0.0000000
2.3082530,0.12766647,-0.48342660,0.0000000
2.3092530,0.12862761,-0.48317175,0.0000000
2.3102530,0.12958818,-0.48291501,0.0000000
2.3112530,0.13054817,-0.48265637,0.0000000
2.3122530,0.13150758,-0.48239585,0.0000000
2.3132530,0.13246641,-0.48213344,0.0000000
2.3142530,0.13342466,-0.48186913,0.0000000
2.3152530,0.13438232,-0.48160294,0.0000000
2.3162530,0.13533938,-0.48133486,0.0000000
2.3172530,0.13629585,-0.48106490,0.0000000
2.3182530,0.13725172,-0.48079306,0.0000000
2.3192530,0.13820700,-0.48051933,0.0000000
2.3202530,0.13916167,-0.48024372,0.0000000
2.3212530,0.14011573,-0.47996623,0.0000000
2.3222530,0.14106918,-0.47968686,0.0000000
2.3232530,0.14202203,-0.47940562,0.0000000
2.3242530,0.14297425,-0.47912249,0.0000000
2.3252530,0.14392586,-0.47883749,0.0000000
2.3262530,0.14487685,-0.47855062,0.0000000
2.3272530,0.14582722,-0.47826188,0.0000000
2.3282530,0.14677696,-0.47797126,0.0000000
2.3292530,0.14772607,-0.47767877,0.0000000
2.3302530,0.14867455,-0.47738441,0.0000000
2.3312530,0.14962240,-0.47708819,0.0000000
2.3322530,0.15056961,-0.47679009,0.0000000
2.3332530,0.15151618,-0.47649013,0.0000000
2.3342530,0.15246210,-0.47618831,0.0000000
2.3352530,0.15340739,-0.47588462,0.0000000
2.3362530,0.15435202,-0.47557907,0.0000000
2.3372530,0.15529600,-0.47527166,0.0000000
2.3382530,0.15623934,-0.47496239,0.0000000
2.3392530,0.15718201,-0.47465126,0.0000000
2.3402530,0.15812403,-0.47433827,0.0000000
2.3412530,0.15906539,-0.47402342,0.0000000
2.3422530,0.16000608,-0.47370672,0.0000000
2.3432530,0.16094611,-0.47338816,0.0000000
2.3442530,0.16188546,-0.47306775,0.0000000
2.3452530,0.16282415,-0.47274549,0.0000000
2.3462530,0.16376216,-0.47242137,0.0000000
2.3472530,0.16469950,-0.47209541,0.0000000
2.3482530,0.16563616,-0.47176759,0.0000000
2.3492530,0.16657214,-0.47143793,0.0000000
2.3502530,0.16750743,-0.47110642,0.0000000
2.3512530,0.16844204,-0.47077307,0.0000000
2.3522530,0.16937595,-0.47043787,0.0000000
2.3532530,0.17030918,-0.47010082,0.0000000
2.3542530,0.17124171,-0.46976194,0.0000000
2.3552530,0.17217355,-0.46942121,0.0000000
2.3562530,0.17310468,-0.46907864,0.0000000
2.3572530,0.17403512,-0.46873423,0.0000000
2.3582530,0.17496485,-0.46838798,0.0000000
2.3592530,0.17589387,-0.46803990,0.0000000
2.3602530,0.17682219,-0.46768998,0.0000000
2.3612530,0.17774979,-0.46733822,0.0000000
2.3622530,0.17867668,-0.46698463,0.0000000
2.3632530,0.17960285,-0.46662921,0.0000000
2.3642530,0.18052830,-0.46627195,0.0000000
2.3652530,0.18145303,-0.46591286,0.0000000
2.3662530,0.18237704,-0.46555195,0.0000000
2.3672530,0.18330032,-0.46518920,0.0000000
2.3682530,0.18422287,-0.46482463,0.0000000
2.3692530,0.18514469,-0.46445823,0.0000000
2.3702530,0.18606577,-0.46409000,0.0000000
2.3712530,0.18698612,-0.46371995,0.0000000
2.3722530,0.18790572,-0.46334808,0.0000000
2.3732530,0.18882459,-0.46297438,0.0000000
2.3742530,0.18974271,-0.46259886,0.0000000
2.3752530,0.19066008,-0.46222152,0.0000000
2.3762530,0.19157670,-0.46184236,0.0000000
2.3772530,0.19249257,-0.46146138,0.0000000
2.3782530,0.19340769,-0.46107859,0.0000000
2.3792530,0.19432205,-0.46069398,0.0000000
2.3802530,0.19523564,-0.46030755,0.0000000
2.3812530,0.19614848,-0.45991931,0.0000000
2.3822530,0.19706055,-0.45952926,0.0000000
2.3832530,0.19797184,-0.45913740,0.0000000
2.3842530,0.19888237,-0.45874372,0.0000000
2.3852530,0.19979213,-0.45834824,0.0000000
2.3862530,0.20070111,-0.45795094,0.0000000
2.3872530,0.20160931,-0.45755184,0.0000000
2.3882530,0.20251672,-0.45715093,0.0000000
2.3892530,0.20342336,-0.45674822,0.0000000
2.3902530,0.20432920,-0.45634371,0.0000000
2.3912530,0.20523426,-0.45593739,0.0000000
2.3922530,0.20613852,-0.45552927,0.0000000
2.3932530,0.20704198,-0.45511934,0.0000000
2.3942530,0.20794465,-0.45470762,0.0000000
2.3952530,0.20884652,-0.45429410,0.0000000
2.3962530,0.20974758,-0.45387879,0.0000000
2.3972530,0.21064783,-0.45346168,0.0000000
2.3982530,0.21154727,-0.45304277,0.0000000
2.3992530,0.21244590,-0.45262207,0.0000000
2.4002530,0.21334372,-0.45219958,0.0000000
2.4012530,0.21424071,-0.45177530,0.0000000
2.4022530,0.21513688,-0.45134922,0.0000000
2.4032530,0.21603223,-0.45092136,0.0000000
2.4042530,0.21692675,-0.45049172,0.0000000
2.4052530,0.21782043,-0.45006028,0.0000000
2.4062530,0.21871328,-0.44962707,0.0000000
2.4072530,0.21960530,-0.44919207,0.0000000
2.4082530,0.22049647,-0.44875529,0.0000000
2.4092530,0.22138680,-0.44831672,0.0000000
2.4102530,0.22227628,-0.44787638,0.0000000
2.4112530,0.22316491,-0.44743427,0.0000000
2.4122530,0.22405268,-0.44699037,0.0000000
2.4132530,0.22493960,-0.44654471,0.0000000
2.4142530,0.22582566,-0.44609727,0.0000000
2.4152530,0.22671085,-0.44564805,0.0000000
2.4162530,0.22759518,-0.44519707,0.0000000
2.4172530,0.22847864,-0.44474432,0.0000000
2.4182530,0.22936122,-0.44428981,0.0000000
2.4192530,0.23024292,-0.44383353,0.0000000
2.4202530,0.23112374,-0.44337548,0.0000000
2.4212530,0.23200367,-0.44291568,0.0000000
2.4222530,0.23288272,-0.44245411,0.0000000
2.4232530,0.23376087,-0.44199078,0.0000000
2.4242530,0.23463813,-0.44152570,0.0000000
2.4252530,0.23551449,-0.44105887,0.0000000
2.4262530,0.23638994,-0.44059028,0.0000000
2.4272530,0.23726449,-0.44011994,0.0000000
2.4282530,0.23813813,-0.43964785,0.0000000
2.4292530,0.23901085,-0.43917402,0.0000000
2.4302530,0.23988265,-0.43869843,0.0000000
2.4312530,0.24075352,-0.43822111,0.0000000
2.4322530,0.24162347,-0.43774204,0.0000000
2.4332530,0.24249249,-0.43726124,0.0000000
2.4342530,0.24336057,-0.43677870,0.0000000
2.4352530,0.24422772,-0.43629442,0.0000000
2.4362530,0.24509392,-0.43580841,0.0000000
2.4372530,0.24595917,-0.43532067,0.0000000
2.4382530,0.24682347,-0.43483120,0.0000000
2.4392530,0.24768681,-0.43434001,0.0000000
2.4402530,0.24854919,-0.43384709,0.0000000
2.4412530,0.24941061,-0.43335245,0.0000000
2.4422530,0.25027106,-0.43285609,0.0000000
2.4432530,0.25113053,-0.43235802,0.0000000
2.4442530,0.25198902,-0.43185823,0.0000000
2.4452530,0.25284653,-0.43135673,0.0000000
2.4462530,0.25370305,-0.43085353,0.0000000
2.4472530,0.25455858,-0.43034861,0.0000000
2.4482530,0.25541311,-0.42984200,0.0000000
2.4492530,0.25626664,-0.42933368,0.0000000
2.4502530,0.25711916,-0.42882367,0.0000000
2.4512530,0.25797067,-0.42831196,0.0000000
2.4522530,0.25882116,-0.42779856,0.0000000
2.4532530,0.25967063,-0.42728347,0.0000000
2.4542530,0.26051907,-0.42676670,0.0000000
2.4552530,0.26136648,-0.42624824,0.0000000
2.4562530,0.26221285,-0.42572810,0.0000000
2.4572530,0.26305818,-0.42520629,0.0000000
2.4582530,0.26390247,-0.42468281,0.0000000
2.4592530,0.26474569,-0.42415766,0.0000000
2.4602530,0.26558786,-0.42363084,0.0000000
2.4612530,0.26642897,-0.42310236,0.0000000
2.4622530,0.26726900,-0.42257222,0.0000000
2.4632530,0.26810797,-0.42204042,0.0000000
2.4642530,0.26894585,-0.42150698,0.0000000
2.4652530,0.26978264,-0.42097188,0.0000000
2.4662530,0.27061834,-0.42043515,0.0000000
2.4672530,0.27145294,-0.41989677,0.0000000
2.4682530,0.27228644,-0.41935676,0.0000000
2.4692530,0.27311883,-0.41881512,0.0000000
2.4702530,0.27395011,-0.41827185,0.0000000
2.4712530,0.27478026,-0.41772695,0.0000000
2.4722530,0.27560929,-0.41718044,0.0000000
2.4732530,0.27643718,-0.41663232,0.0000000
2.4742530,0.27726393,-0.41608258,0.0000000
2.4752530,0.27808954,-0.41553124,0.0000000
2.4762530,0.27891399,-0.41497830,0.0000000
2.4772530,0.27973728,-0.41442376,0.0000000
2.4782530,0.28055941,-0.41386763,0.0000000
2.4792530,0.28138037,-0.41330992,0.0000000
2.4802530,0.28220015,-0.41275062,0.0000000
2.4812530,0.28301874,-0.41218975,0.0000000
2.4822530,0.28383615,-0.41162731,0.0000000
2.4832530,0.28465235,-0.41106330,0.0000000
2.4842530,0.28546735,-0.41049774,0.0000000
2.4852530,0.28628114,-0.40993061,0.0000000
2.4862530,0.28709371,-0.40936194,0.0000000
2.4872530,0.28790505,-0.40879173,0.0000000
2.4882530,0.28871516,-0.40821998,0.0000000
2.4892530,0.28952404,-0.40764670,0.0000000
2.4902530,0.29033166,-0.40707189,0.0000000
2.4912530,0.29113803,-0.40649557,0.0000000
2.4922530,0.29194314,-0.40591773,0.0000000
2.4932530,0.29274698,-0.40533838,0.0000000
2.4942530,0.29354955,-0.40475754,0.0000000
2.4952530,0.29435083,-0.40417520,0.0000000
2.4962530,0.29515082,-0.40359137,0.0000000
2.4972530,0.29594951,-0.40300606,0.0000000
2.4982530,0.29674690,-0.40241928,0.0000000
2.4992530,0.29754297,-0.40183103,0.0000000
2.5002530,0.29833772,-0.40124133,0.0000000
2.5012530,0.29913115,-0.40065017,0.0000000
2.5022530,0.29992323,-0.40005757,0.0000000
2.5032530,0.30071397,-0.39946353,0.0000000
2.5042530,0.30150336,-0.39886806,0.0000000
2.5052530,0.30229138,-0.39827116,0.0000000
2.5062530,0.30307804,-0.39767286,0.0000000
2.5072530,0.30386332,-0.39707315,0.0000000
2.5082530,0.30464721,-0.39647204,0.0000000
2.5092530,0.30542971,-0.39586954,0.0000000
2.5102530,0.30621081,-0.39526566,0.0000000
2.5112530,0.30699050,-0.39466040,0.0000000
2.5122530,0.30776877,-0.39405378,0.0000000
2.5132530,0.30854561,-0.39344581,0.0000000
2.5142530,0.30932102,-0.39283649,0.0000000
2.5152530,0.31009498,-0.39222583,0.0000000
2.5162530,0.31086749,-0.39161385,0.0000000
2.5172530,0.31163853,-0.39100054,0.0000000
2.5182530,0.31240811,-0.39038593,0.0000000
2.5192530,0.31317620,-0.38977002,0.0000000
2.5202530,0.31394281,-0.38915281,0.0000000
2.5212530,0.31470792,-0.38853433,0.0000000
2.5222530,0.31547153,-0.38791457,0.0000000
2.5232530,0.31623362,-0.38729356,0.0000000
2.5242530,0.31699418,-0.38667129,0.0000000
2.5252530,0.31775322,-0.38604779,0.0000000
2.5262530,0.31851071,-0.38542305,0.0000000
2.5272530,0.31926664,-0.38479710,0.0000000
2.5282530,0.32002102,-0.38416994,0.0000000
2.5292530,0.32077383,-0.38354159,0.0000000
2.5302530,0.32152506,-0.38291205,0.0000000
2.5312530,0.32227470,-0.38228134,0.0000000
2.5322530,0.32302274,-0.38164946,0.0000000
2.5332530,0.32376917,-0.38101644,0.0000000
2.5342530,0.32451398,-0.38038227,0.0000000
2.5352530,0.32525717,-0.37974698,0.0000000
2.5362530,0.32599872,-0.37911058,0.0000000
2.5372530,0.32673863,-0.37847307,0.0000000
2.5382530,0.32747688,-0.37783448,0.0000000
2.5392530,0.32821347,-0.37719481,0.0000000
2.5402530,0.32894838,-0.37655407,0.0000000
2.5412530,0.32968160,-0.37591228,0.0000000
2.5422530,0.33041313,-0.37526945,0.0000000
2.5432530,0.33114296,-0.37462560,0.0000000
2.5442530,0.33187107,-0.37398074,0.0000000
2.5452530,0.33259745,-0.37333488,0.0000000
2.5462530,0.33332210,-0.37268804,0.0000000
2.5472530,0.33404501,-0.37204023,0.0000000
2.5482530,0.33476617,-0.37139146,0.0000000
2.5492530,0.33548556,-0.37074174,0.0000000
2.5502530,0.33620317,-0.37009111,0.0000000
2.5512530,0.33691900,-0.36943956,0.0000000
2.5522530,0.33763304,-0.36878711,0.0000000
2.5532530,0.33834527,-0.36813377,0.0000000
2.5542530,0.33905569,-0.36747957,0.0000000
2.5552530,0.33976429,-0.36682452,0.0000000
2.5562530,0.34047104,-0.36616863,0.0000000
2.5572530,0.34117596,-0.36551192,0.0000000
2.5582530,0.34187902,-0.36485441,0.0000000
2.5592530,0.34258021,-0.36419610,0.0000000
2.5602530,0.34327953,-0.36353702,0.0000000
2.5612530,0.34397696,-0.36287718,0.0000000
2.5622530,0.34467250,-0.36221660,0.0000000
2.5632530,0.34536613,-0.36155530,0.0000000
2.5642530,0.34605785,-0.36089329,0.0000000
2.5652530,0.34674763,-0.36023059,0.0000000
2.5662530,0.34743549,-0.35956722,0.0000000
2.5672530,0.34812139,-0.35890319,0.0000000
2.5682530,0.34880534,-0.35823852,0.0000000
2.5692530,0.34948732,-0.35757323,0.0000000
2.5702530,0.35016733,-0.35690733,0.0000000
2.5712530,0.35084534,-0.35624085,0.0000000
2.5722530,0.35152136,-0.35557381,0.0000000
2.5732530,0.35219538,-0.35490621,0.0000000
2.5742530,0.35286737,-0.35423808,0.0000000
2.5752530,0.35353734,-0.35356945,0.0000000
2.5762530,0.35420526,-0.35290031,0.0000000
2.5772530,0.35487114,-0.35223071,0.0000000
2.5782530,0.35553496,-0.35156065,0.0000000
2.5792530,0.35619672,-0.35089015,0.0000000
2.5802530,0.35685639,-0.35021924,0.0000000
2.5812530,0.35751398,-0.34954793,0.0000000
2.5822530,0.35816947,-0.34887624,0.0000000
2.5832530,0.35882285,-0.34820420,0.0000000
2.5842530,0.35947411,-0.34753181,0.0000000
2.5852530,0.36012325,-0.34685912,0.0000000
2.5862530,0.36077025,-0.34618612,0.0000000
2.5872530,0.36141510,-0.34551285,0.0000000
2.5882530,0.36205779,-0.34483932,0.0000000
2.5892530,0.36269832,-0.34416556,0.0000000
2.5902530,0.36333667,-0.34349158,0.0000000
2.5912530,0.36397283,-0.34281741,0.0000000
2.5922530,0.36460680,-0.34214308,0.0000000
2.5932530,0.36523856,-0.34146859,0.0000000
2.5942530,0.36586811,-0.34079397,0.0000000
2.5952530,0.36649543,-0.34011924,0.0000000
2.5962530,0.36712052,-0.33944443,0.0000000
2.5972530,0.36774337,-0.33876956,0.0000000
2.5982530,0.36836397,-0.33809465,0.0000000
2.5992530,0.36898230,-0.33741971,0.0000000
2.6002530,0.36959836,-0.33674478,0.0000000
2.6012530,0.37021215,-0.33606988,0.0000000
2.6022530,0.37082365,-0.33539503,0.0000000
2.6032530,0.37143284,-0.33472024,0.0000000
2.6042530,0.37203974,-0.33404556,0.0000000
2.6052530,0.37264432,-0.33337099,0.0000000
2.6062530,0.37324657,-0.33269656,0.0000000
2.6072530,0.37384649,-0.33202229,0.0000000
2.6082530,0.37444407,-0.33134821,0.0000000
2.6092530,0.37503930,-0.33067434,0.0000000
2.6102530,0.37563218,-0.33000071,0.0000000
2.6112530,0.37622269,-0.32932733,0.0000000
2.6122530,0.37681082,-0.32865424,0.0000000
2.6132530,0.37739657,-0.32798145,0.0000000
2.6142530,0.37797993,-0.32730899,0.0000000
2.6152530,0.37856089,-0.32663688,0.0000000
2.6162530,0.37913945,-0.32596515,0.0000000
2.6172530,0.37971559,-0.32529383,0.0000000
2.6182530,0.38028930,-0.32462293,0.0000000
2.6192530,0.38086059,-0.32395248,0.0000000
2.6202530,0.38142944,-0.32328251,0.0000000
2.6212530,0.38199585,-0.32261304,0.0000000
2.6222530,0.38255980,-0.32194409,0.0000000
2.6232530,0.38312130,-0.32127569,0.0000000
2.6242530,0.38368033,-0.32060787,0.0000000
2.6252530,0.38423688,-0.31994065,0.0000000
2.6262530,0.38479096,-0.31927405,0.0000000
2.6272530,0.38534254,-0.31860810,0.0000000
2.6282530,0.38589164,-0.31794283,0.0000000
2.6292530,0.38643823,-0.31727826,0.0000000
2.6302530,0.38698231,-0.31661442,0.0000000
2.6312530,0.38752389,-0.31595132,0.0000000
2.6322530,0.38806294,-0.31528901,0.0000000
2.6332530,0.38859946,-0.31462749,0.0000000
2.6342530,0.38913345,-0.31396680,0.0000000
2.6352530,0.38966491,-0.31330697,0.0000000
2.6362530,0.39019382,-0.31264802,0.0000000
2.6372530,0.39072018,-0.31198997,0.0000000
2.6382530,0.39124399,-0.31133285,0.0000000
2.6392530,0.39176523,-0.31067669,0.0000000
2.6402530,0.39228391,-0.31002151,0.0000000
2.6412530,0.39280002,-0.30936733,0.0000000
2.6422530,0.39331355,-0.30871420,0.0000000
2.6432530,0.39382449,-0.30806212,0.0000000
2.6442530,0.39433285,-0.30741112,0.0000000
2.6452530,0.39483862,-0.30676124,0.0000000
2.6462530,0.39534180,-0.30611250,0.0000000
2.6472530,0.39584237,-0.30546492,0.0000000
2.6482530,0.39634034,-0.30481853,0.0000000
2.6492530,0.39683570,-0.30417335,0.0000000
2.6502530,0.39732844,-0.30352942,0.0000000
2.6512530,0.39781857,-0.30288675,0.0000000
2.6522530,0.39830607,-0.30224538,0.0000000
2.6532530,0.39879095,-0.30160533,0.0000000
2.6542530,0.39927321,-0.30096662,0.0000000
2.6552530,0.39975282,-0.30032929,0.0000000
2.6562530,0.40022981,-0.29969335,0.0000000
2.6572530,0.40070415,-0.29905883,0.0000000
2.6582530,0.40117585,-0.29842577,0.0000000
2.6592530,0.40164490,-0.29779418,0.0000000
2.6602530,0.40211131,-0.29716409,0.0000000
2.6612530,0.40257506,-0.29653552,0.0000000
2.6622530,0.40303617,-0.29590852,0.0000000
2.6632530,0.40349461,-0.29528308,0.0000000
2.6642530,0.40395039,-0.29465926,0.0000000
2.6652530,0.40440352,-0.29403706,0.0000000
2.6662530,0.40485398,-0.29341652,0.0000000
2.6672530,0.40530177,-0.29279766,0.0000000
2.6682530,0.40574690,-0.29218051,0.0000000
2.6692530,0.40618936,-0.29156509,0.0000000
2.6702530,0.40662915,-0.29095143,0.0000000
2.6712530,0.40706626,-0.29033956,0.0000000
2.6722530,0.40750070,-0.28972949,0.0000000
2.6732530,0.40793247,-0.28912126,0.0000000
